entity_id,entity_type,season,season_type,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def
1631165,player,2023-24,RegularSeason,978.49,1958,1973,105,12,23,8,8,34,69,17,7,4,1196,1113,85,6,14,153,105,219,51,29,68,102,1520,766,77.6,15,3,5,0,0,6,10,3,0,0,38,11,18,0,0,22,13,4,2,0,0,0,0,0,0,0,0,0,0,0,32,8,26,73,5,92,11,81,145,13,420524,79.66,40.85,38.79
203926,player,2023-24,RegularSeason,904.49,1914,1893,63,4,20,7,10,16,36,6,2,5,780,816,70,5,12,103,86,177,16,2,54,81,1121,822,25.4,9,4,5,0,0,8,4,0,0,0,18,9,13,0,0,18,3,1,1,0,1,0,0,0,0,0,1,0,0,0,10,1,9,26,1,49,7,42,89,9,393200,74.46,41.61,32.85
1629632,player,2023-24,RegularSeason,2840.27,5670,5649,1074,234,461,102,123,584,463,107,56,62,4066,4548,401,30,82,730,507,1014,54,18,181,248,5719,2404,371.1,7,2,3,0,0,4,4,0,0,0,18,4,7,0,0,8,9,1,1,0,1,0,0,0,0,0,1,0,0,0,43,7,35,114,3,310,61,245,541,53,1076285,203.86,108.78,95.12
203081,player,2023-24,RegularSeason,2578.43,5423,5400,945,222,426,162,177,630,327,91,63,90,3828,4757,508,45,86,866,641,1305,72,18,117,144,5761,2041,538.9,19,1,5,0,0,2,13,1,0,0,34,12,19,6,8,30,11,3,0,4,3,0,1,1,2,1,1,0,0,1,36,14,22,132,7,284,36,243,460,29,980994,185.76,101.83,84.0
1631094,player,2023-24,RegularSeason,2798.7,5653,5646,1017,202,462,189,259,612,316,81,74,130,3982,4422,431,37,46,813,516,1124,71,47,242,365,6113,2981,440.0,120,32,60,20,28,87,35,5,7,13,184,75,112,31,44,184,36,4,4,19,174,28,62,27,34,84,76,14,12,17,82,40,41,248,12,472,80,385,735,59,1065719,201.87,113.44,88.36
1630196,player,2023-24,RegularSeason,9.31,20,20,0,0,0,0,0,0,0,0,0,0,8,10,0,0,1,0,1,0,0,0,0,1,11,10,0.3,2,1,2,0,0,2,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3497,0.66,0.3,0.36
1628978,player,2023-24,RegularSeason,2360.39,4680,4677,353,67,152,21,26,155,158,39,22,13,2638,2780,216,16,35,329,267,535,107,36,143,209,3901,2457,152.3,31,11,19,3,4,25,8,3,2,2,76,26,48,2,2,55,18,2,6,1,1,0,0,0,0,0,1,0,0,0,63,21,43,156,8,233,37,195,412,50,947101,179.4,99.28,80.1
203897,player,2023-24,RegularSeason,871.88,1751,1739,243,55,103,33,39,144,97,21,16,20,1063,1092,98,6,17,211,121,249,21,8,33,54,1576,717,102.7,14,5,11,0,0,11,3,2,0,0,16,6,7,0,0,12,8,4,1,0,3,0,0,0,0,0,3,0,0,0,8,2,5,39,2,121,18,103,201,19,344118,65.19,35.31,29.88
1631120,player,2023-24,RegularSeason,38.63,83,85,16,0,1,1,2,1,11,5,2,1,65,71,10,2,1,18,13,25,1,1,6,6,86,30,7.8,2,1,1,0,0,2,1,0,0,0,3,1,1,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,8,2,6,12,1,15727,2.99,1.7,1.27
201144,player,2023-24,RegularSeason,2193.42,4365,4337,567,82,180,33,36,205,314,94,35,18,4111,4253,449,49,69,641,567,1140,88,17,88,130,5053,2221,371.4,15,4,6,1,2,10,6,1,2,1,26,4,5,1,2,9,17,5,3,1,0,0,0,0,0,0,0,0,0,0,37,7,30,88,5,181,25,156,289,29,879772,166.67,92.55,74.12
203486,player,2023-24,RegularSeason,673.92,1384,1380,38,2,17,7,10,11,12,4,2,5,868,538,55,3,8,67,67,138,14,17,109,183,1140,557,35.5,80,10,17,12,16,34,44,7,7,7,183,67,100,27,34,164,43,3,12,17,14,3,7,6,8,12,1,0,0,4,60,45,15,155,3,174,45,128,279,25,280653,53.16,29.15,24.0
203952,player,2023-24,RegularSeason,1894.17,3884,3903,320,76,158,54,68,211,100,23,19,34,1589,1780,118,5,22,234,143,315,41,41,126,166,2586,1578,121.8,55,17,26,7,8,41,20,4,3,4,196,72,133,20,24,165,38,3,7,12,116,19,41,12,16,52,55,11,3,8,106,64,42,228,10,204,52,150,354,37,738641,139.91,74.79,65.09
203110,player,2023-24,RegularSeason,1462.35,3076,3077,149,33,69,17,18,84,60,12,10,9,2680,2025,328,35,34,584,385,820,53,46,123,204,3267,1745,107.1,96,21,31,4,8,48,54,11,6,4,150,46,76,8,12,101,53,17,7,6,58,2,9,3,4,7,42,13,1,2,74,49,25,162,3,319,83,221,482,38,528022,100.01,53.57,46.41
202694,player,2023-24,RegularSeason,816.95,1635,1625,61,18,38,13,14,50,14,3,1,7,687,626,36,3,8,62,47,91,15,13,56,77,1020,621,35.1,21,5,12,3,4,13,6,2,0,2,39,13,23,5,6,31,9,2,1,2,26,10,20,3,4,23,4,0,0,2,23,17,5,52,2,110,19,83,161,10,317610,60.16,32.52,27.62
1628975,player,2023-24,RegularSeason,997.01,2001,2011,182,27,69,3,4,57,103,19,7,2,1126,1189,93,4,16,130,113,232,37,16,49,75,1555,868,69.3,5,2,2,0,0,4,3,0,0,0,9,1,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,10,27,1,49,5,44,81,6,409153,77.46,38.92,38.61
1629618,player,2023-24,RegularSeason,120.09,247,239,26,2,5,0,0,4,19,4,2,0,204,216,20,0,6,41,26,49,4,0,9,10,260,111,20.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,13,3,10,16,0,48268,9.15,5.25,3.96
202709,player,2023-24,RegularSeason,295.93,607,610,27,5,12,0,0,10,13,1,0,0,501,493,42,2,4,80,46,109,4,3,16,24,587,246,37.7,5,0,0,0,0,0,4,1,0,0,8,4,5,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,14,0,22,2,19,38,6,120769,22.88,12.36,10.47
1641926,player,2023-24,RegularSeason,29.87,72,72,9,6,7,0,0,13,2,1,0,0,42,39,4,2,0,8,6,12,0,1,3,3,60,26,3.0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6,1,5,7,0,10254,1.94,1.04,0.9
1630177,player,2023-24,RegularSeason,213.19,451,454,77,9,28,4,4,22,38,9,6,2,313,314,28,5,1,51,34,76,7,0,10,13,415,197,21.9,3,0,0,0,0,0,2,0,1,0,3,1,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,0,20,1,19,31,3,93007,17.61,9.68,7.95
1631114,player,2023-24,RegularSeason,2223.67,4661,4652,893,233,436,72,94,546,333,75,51,48,2743,3306,322,21,42,539,385,826,80,45,94,155,4057,1780,274.8,48,19,28,6,10,45,12,2,1,5,131,67,85,16,20,154,25,9,9,10,3,0,1,0,0,0,2,0,0,0,37,18,18,133,3,245,51,188,425,46,941697,178.36,98.61,79.67
1630568,player,2023-24,RegularSeason,121.84,274,266,10,4,7,2,4,10,1,0,0,2,122,124,4,0,0,9,4,10,4,1,17,23,213,138,5.2,9,2,5,0,0,4,3,1,1,0,38,11,20,10,12,33,6,1,4,6,6,1,5,0,0,2,1,1,0,0,19,15,4,40,1,12,4,8,29,4,54926,10.39,5.67,4.73
1631101,player,2023-24,RegularSeason,1059.02,2153,2172,234,42,108,33,39,120,76,9,18,19,924,1187,94,4,9,194,107,243,28,12,57,89,1560,846,95.1,27,6,14,9,10,22,8,5,0,4,44,15,30,6,8,38,10,4,0,4,2,0,0,0,0,0,2,0,0,0,42,17,25,105,5,118,14,103,200,11,423042,80.09,42.86,37.24
203915,player,2023-24,RegularSeason,2119.6,4355,4351,524,96,207,84,110,290,223,71,24,55,2660,2995,353,26,38,600,411,904,51,22,101,125,3552,1370,279.6,11,1,3,0,0,2,8,2,0,0,18,2,7,1,2,5,5,2,2,1,2,0,1,2,2,2,0,0,0,1,29,10,19,76,2,175,33,140,283,19,770739,146.0,79.29,66.72
1629629,player,2023-24,RegularSeason,984.06,2073,2058,102,16,48,27,36,60,25,8,6,18,491,546,48,4,5,71,57,119,47,14,42,57,807,477,26.5,13,4,8,2,2,10,3,1,1,1,40,13,21,4,4,30,11,2,5,2,0,0,0,0,0,0,0,0,0,0,27,5,19,59,3,72,23,48,115,11,396948,75.18,35.8,39.32
1628385,player,2023-24,RegularSeason,99.92,213,216,11,5,10,0,0,11,1,0,0,0,93,79,6,0,1,9,7,14,2,3,14,21,155,87,5.3,7,3,4,0,0,6,3,2,0,0,19,7,12,1,4,15,3,2,1,2,5,2,3,0,0,4,2,0,0,0,12,9,2,19,1,18,6,11,26,1,38603,7.29,4.0,3.31
1631220,player,2023-24,RegularSeason,55.08,117,117,8,1,5,0,0,2,2,0,1,0,70,55,5,1,1,9,7,12,2,1,0,0,87,35,4.7,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,6,0,5,9,2,22975,4.36,2.28,2.07
1629673,player,2023-24,RegularSeason,2345.55,5026,5006,745,169,368,81,88,433,268,65,35,44,2588,3642,343,31,43,580,415,874,86,25,134,165,4185,1966,296.3,32,15,21,0,0,31,10,2,1,0,42,20,24,2,2,43,16,1,1,1,3,0,0,0,0,0,3,0,0,0,32,10,22,95,6,180,10,170,297,28,911410,172.6,95.83,76.8
1629611,player,2023-24,RegularSeason,1847.7,3671,3694,189,40,81,22,30,106,83,18,8,15,1552,1408,118,4,10,201,128,282,43,15,106,148,2164,1172,93.6,52,12,17,6,8,30,28,8,3,4,180,69,89,13,16,153,65,16,14,8,9,3,4,0,0,6,5,2,0,0,87,43,43,178,10,166,34,131,293,37,740654,140.27,73.47,66.82
1629027,player,2023-24,RegularSeason,1941.73,4135,4159,845,171,374,118,137,473,300,111,69,69,3001,4000,583,59,58,983,687,1464,72,11,75,88,4617,1493,448.1,12,3,6,0,0,6,2,1,3,0,19,3,7,0,0,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,23,5,19,89,2,124,6,115,207,10,727250,137.73,75.69,62.05
1627736,player,2023-24,RegularSeason,2337.44,4888,4899,171,45,88,1,2,91,69,14,10,1,1624,1615,108,6,26,180,139,275,59,9,88,111,2461,1473,79.3,17,3,4,0,0,6,11,1,2,0,40,12,18,3,4,28,15,3,3,2,0,0,0,0,0,0,0,0,0,0,41,9,32,105,6,249,41,204,417,36,927459,175.67,90.49,85.17
1631119,player,2023-24,RegularSeason,897.0,1832,1834,40,8,12,6,8,22,22,5,2,4,1563,1049,110,8,5,168,124,291,28,27,104,158,1867,1011,44.5,93,13,22,5,6,31,62,10,1,2,92,21,38,11,12,54,39,7,6,6,2,0,1,0,0,0,1,0,0,0,36,19,16,90,0,198,64,130,327,25,342628,64.88,35.1,29.82
1630170,player,2023-24,RegularSeason,2247.73,4711,4716,598,158,282,56,69,387,239,49,34,35,2535,2961,277,20,40,513,336,705,73,23,107,164,3850,2626,193.3,40,13,20,3,6,30,13,7,2,3,39,18,23,5,6,43,11,4,2,3,2,0,1,0,0,0,1,0,0,0,27,7,19,63,1,234,48,183,356,27,921080,174.45,97.9,76.6
1641764,player,2023-24,RegularSeason,1937.66,3941,3947,439,91,203,21,34,208,193,48,20,17,2584,2333,266,20,38,434,318,666,60,13,92,135,3370,1692,174.3,50,13,21,4,4,31,25,4,1,2,159,36,57,5,6,78,86,13,7,3,9,0,0,0,0,0,9,3,0,0,110,57,50,241,7,304,44,257,478,56,810269,153.47,84.59,68.85
1631116,player,2023-24,RegularSeason,493.51,1054,1058,40,8,20,3,6,21,9,3,6,3,507,353,29,1,5,38,35,77,18,15,47,78,695,348,17.2,12,7,9,2,2,19,0,0,1,1,30,9,20,2,3,22,5,2,3,2,3,0,1,0,0,0,2,0,0,0,17,8,9,37,1,106,34,68,173,19,208814,39.55,20.97,18.56
1631099,player,2023-24,RegularSeason,2588.58,5303,5277,325,103,196,26,34,236,89,16,18,17,2195,2197,129,11,37,203,175,338,79,59,166,279,3324,2365,107.1,53,17,25,8,8,43,21,1,1,4,167,58,83,25,28,144,56,7,7,13,6,2,6,0,0,5,0,0,0,0,106,40,64,219,8,314,66,247,529,60,1077795,204.11,108.06,96.03
1628969,player,2023-24,RegularSeason,2759.46,5552,5550,870,197,416,94,116,501,310,75,56,58,2895,3366,288,12,46,519,347,740,80,30,145,214,4556,2915,222.2,66,18,27,8,12,48,29,7,2,6,103,33,53,7,12,77,32,7,9,6,34,4,6,1,2,10,26,6,1,1,66,23,43,157,6,299,58,240,496,47,1117836,211.68,117.29,94.45
1630586,player,2023-24,RegularSeason,17.78,42,38,2,0,2,0,0,0,0,0,0,0,38,23,1,1,0,6,2,3,1,3,1,4,46,26,1.3,1,0,0,0,0,0,1,0,0,0,6,1,3,1,2,3,2,0,0,1,2,0,0,0,0,0,1,0,1,0,3,1,2,4,0,4,2,2,4,0,7239,1.37,0.72,0.65
1630543,player,2023-24,RegularSeason,770.91,1627,1633,27,9,17,5,7,22,4,0,3,4,626,559,50,4,2,74,56,119,34,61,113,198,952,616,20.8,85,20,31,11,14,53,40,10,5,7,264,113,168,30,46,266,52,9,9,23,23,7,12,1,2,15,5,0,2,1,94,69,24,208,6,144,56,87,246,25,316902,60.02,31.89,28.12
1630191,player,2023-24,RegularSeason,1388.49,2851,2860,73,16,33,8,10,41,24,6,9,5,1133,965,73,3,7,104,83,182,14,38,104,193,1642,976,43.7,59,16,23,5,6,38,24,3,7,3,209,74,117,31,40,183,35,6,19,20,65,8,22,15,22,31,13,2,12,11,74,42,31,170,5,227,47,173,347,23,521687,98.81,51.73,47.05
1630560,player,2023-24,RegularSeason,1983.73,4050,4016,883,243,497,133,158,634,246,59,29,79,1916,2777,186,9,38,349,234,472,45,16,129,179,3436,1946,230.4,36,9,19,6,8,24,11,4,0,4,30,11,16,4,4,26,10,2,1,2,1,0,1,0,0,0,0,0,0,0,28,9,18,99,6,182,30,152,360,33,787164,149.09,81.92,67.19
204001,player,2023-24,RegularSeason,1689.99,3496,3454,89,26,55,25,30,80,17,2,2,15,1662,1785,115,5,30,197,149,291,42,111,222,426,2674,1807,73.0,185,56,92,55,66,169,43,10,11,31,362,148,226,81,92,386,49,11,22,43,198,65,103,63,64,199,39,13,13,32,97,61,34,199,10,312,113,197,585,69,623177,117.98,63.21,54.81
201939,player,2023-24,RegularSeason,2421.54,5077,5020,658,143,292,95,102,392,263,63,40,51,3160,4194,379,38,65,634,474,917,54,28,106,141,5065,2002,373.9,45,13,20,8,8,36,18,3,2,4,73,30,39,12,12,76,21,3,3,6,2,0,1,0,0,0,0,0,0,0,37,12,24,100,4,290,34,256,503,45,951424,180.2,103.95,76.22
1630219,player,2023-24,RegularSeason,433.26,879,879,140,28,68,9,12,66,61,15,4,6,712,743,85,5,8,145,97,212,21,4,27,36,932,364,71.9,5,1,1,0,0,2,4,2,0,0,10,3,6,0,0,6,4,1,0,0,1,0,0,0,0,0,1,0,0,0,10,3,7,24,1,32,5,26,56,5,167212,31.68,17.16,14.55
1641765,player,2023-24,RegularSeason,336.22,721,715,58,8,23,12,16,28,22,6,3,9,259,234,22,0,2,36,23,56,7,4,26,45,408,199,18.3,13,5,6,0,0,10,7,2,0,0,27,7,14,3,6,17,9,2,1,3,0,0,0,0,0,0,0,0,0,0,25,9,15,59,3,54,7,47,80,5,143461,27.19,14.16,12.92
1630591,player,2023-24,RegularSeason,2024.57,4129,4135,335,67,128,27,39,168,148,37,32,20,2425,2461,205,25,33,359,261,532,106,47,131,207,3436,1597,176.9,20,6,7,0,0,12,9,3,3,0,73,23,37,13,14,59,26,4,3,6,2,0,0,0,0,0,2,0,0,0,48,20,27,147,10,181,22,159,327,36,807971,153.02,81.79,71.26
1629029,player,2023-24,RegularSeason,2587.45,5358,5340,1230,335,544,183,239,900,455,149,71,120,3862,4775,676,70,92,1164,839,1727,96,36,159,228,6331,2469,576.2,53,15,28,4,4,36,21,7,1,2,79,23,44,12,16,60,23,8,3,8,148,27,60,25,38,81,58,10,5,19,59,28,31,157,4,577,104,462,838,48,895637,169.6,94.75,74.88
201572,player,2023-24,RegularSeason,2411.09,5047,5033,128,46,82,16,18,112,25,8,9,9,1545,1683,127,7,18,180,151,323,43,189,384,722,2470,1703,61.3,134,44,72,12,18,102,37,8,10,9,292,123,173,36,44,290,64,10,11,20,60,17,32,16,20,50,12,3,2,10,117,68,48,199,2,292,118,174,619,88,863124,163.46,84.68,78.82
1630166,player,2023-24,RegularSeason,2256.68,4807,4829,652,146,268,68,88,376,255,65,47,44,2972,2406,286,25,39,540,343,703,60,36,294,422,4166,1836,202.3,96,36,58,10,14,84,30,4,1,7,138,51,93,13,18,122,29,5,4,8,30,4,9,1,2,10,16,4,2,1,84,43,41,253,6,456,104,334,729,61,912836,172.92,92.32,80.61
202685,player,2023-24,RegularSeason,1924.85,3876,3875,52,25,34,8,10,58,10,2,3,5,2962,2313,173,9,19,197,200,423,32,68,269,404,3944,2351,114.5,163,38,66,16,20,92,71,12,10,9,474,207,329,79,96,501,52,13,23,47,299,80,139,49,59,208,89,20,20,30,186,132,53,433,12,535,145,373,828,76,718435,136.1,72.29,63.84
1630639,player,2023-24,RegularSeason,307.67,678,668,39,6,23,2,6,14,10,2,3,3,268,236,20,0,2,27,22,52,10,3,18,24,419,212,12.9,6,4,4,2,2,11,1,0,0,1,20,11,17,1,2,24,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14,7,7,35,2,36,8,28,64,7,134578,25.49,13.04,12.44
1631386,player,2023-24,RegularSeason,40.33,90,88,10,3,6,1,2,7,2,0,0,1,50,57,5,0,0,10,5,14,2,0,4,4,76,40,2.9,2,0,0,0,0,0,2,1,0,0,5,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,5,0,4,0,4,4,0,17616,3.33,1.8,1.53
1630695,player,2023-24,RegularSeason,186.08,375,376,4,0,2,0,0,0,2,0,0,0,160,99,6,1,1,16,8,16,4,6,21,37,210,102,5.3,2,1,1,0,0,2,1,0,0,0,20,8,14,0,0,17,4,0,1,0,5,1,3,0,0,2,1,0,1,0,10,7,3,19,1,33,9,24,56,7,77169,14.61,7.6,7.01
1628379,player,2023-24,RegularSeason,999.06,2025,2017,165,17,42,5,6,40,104,30,13,3,1232,1269,136,7,11,202,152,331,20,2,67,85,1653,1057,77.7,7,3,5,0,0,6,1,0,1,0,4,3,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,32,0,102,10,91,175,16,392827,74.4,41.21,33.21
1628415,player,2023-24,RegularSeason,2226.8,4544,4555,322,85,185,46,51,221,81,19,27,26,1445,1681,119,15,22,227,155,303,64,10,123,176,2409,1509,94.0,49,15,21,7,8,39,20,4,3,4,97,44,69,12,14,102,15,2,0,7,58,14,27,8,8,36,21,1,1,4,53,25,28,143,6,193,45,146,335,41,856589,162.24,80.9,81.28
1626153,player,2023-24,RegularSeason,741.61,1514,1516,178,32,87,26,30,92,64,19,5,15,1063,1056,119,10,15,202,145,323,54,11,37,58,1336,547,101.6,6,1,1,0,0,2,5,2,0,0,20,8,10,1,2,18,7,2,1,1,0,0,0,0,0,0,0,0,0,0,19,7,12,59,4,67,15,54,121,15,310702,58.85,31.84,27.03
1631106,player,2023-24,RegularSeason,480.07,976,1003,60,15,31,6,8,36,23,7,2,4,464,304,27,3,4,44,34,70,31,19,23,37,697,309,23.7,12,4,10,2,2,10,1,0,0,1,70,24,49,6,6,54,15,2,1,2,4,0,2,0,0,0,1,0,1,0,46,35,11,97,4,107,28,75,149,14,196101,37.12,20.01,17.1
1627732,player,2023-24,RegularSeason,358.92,739,754,52,7,21,1,3,15,25,6,4,2,749,588,86,4,4,142,94,227,12,9,34,41,881,270,52.2,21,5,6,1,2,11,13,1,0,1,53,23,33,3,6,49,12,1,2,2,10,2,3,0,0,4,6,1,0,0,31,14,17,53,2,88,15,70,124,10,137751,26.07,14.31,11.77
1628398,player,2023-24,RegularSeason,2281.16,4847,4850,783,222,462,73,97,529,199,63,58,49,2354,2849,296,15,42,468,350,730,37,49,195,289,4053,2447,224.6,108,40,61,9,12,92,31,9,8,6,157,74,114,9,12,162,26,7,10,6,51,15,25,5,8,35,18,7,4,4,62,29,33,165,7,403,88,305,605,43,914402,173.17,93.68,79.52
1626171,player,2023-24,RegularSeason,2008.14,4108,4115,166,62,121,14,18,141,25,3,8,9,2304,1735,104,7,19,188,129,275,68,34,180,274,3428,1773,102.8,72,23,39,3,4,49,28,4,3,2,291,133,203,20,28,291,42,10,22,13,217,68,133,14,16,153,53,9,16,8,142,91,48,322,6,465,103,359,688,52,816348,154.59,80.44,74.2
1629312,player,2023-24,RegularSeason,1365.82,2720,2726,66,13,25,4,4,30,34,5,5,2,1173,900,70,11,10,154,88,185,53,30,99,156,1585,876,48.4,23,3,6,0,0,6,17,4,0,0,125,31,57,3,8,66,54,10,3,3,4,1,1,0,0,2,3,0,0,0,65,32,33,122,6,145,30,115,238,21,587791,111.29,58.71,52.61
1629643,player,2023-24,RegularSeason,431.71,854,855,38,7,14,0,0,15,19,3,4,0,421,359,20,2,5,52,28,60,9,7,41,53,567,312,23.1,7,2,4,0,0,4,3,1,0,0,22,7,10,2,4,16,9,2,0,2,0,0,0,0,0,0,0,0,0,0,18,8,10,36,0,62,14,46,88,6,172788,32.73,17.87,14.86
1641717,player,2023-24,RegularSeason,1691.93,3477,3515,187,32,78,9,12,75,89,17,10,6,1156,1192,120,9,12,201,141,297,76,37,84,110,1699,979,72.9,33,5,7,3,4,13,21,6,2,2,122,36,48,10,12,82,57,11,5,6,1,0,0,0,0,0,1,0,0,0,52,32,19,124,6,135,29,107,251,26,693799,131.45,66.84,64.53
1630678,player,2023-24,RegularSeason,187.02,381,381,14,3,8,0,0,6,5,0,1,0,150,112,10,1,3,18,14,29,5,2,13,19,196,121,4.7,11,2,5,0,0,4,6,1,0,0,24,12,17,0,0,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,35,1,20,7,13,35,4,78673,14.91,7.56,7.34
1641767,player,2023-24,RegularSeason,814.29,1712,1730,69,8,26,0,0,16,38,8,4,0,920,820,53,5,12,76,70,130,33,2,58,82,1186,707,30.9,22,8,15,0,0,18,7,2,0,0,26,9,12,4,4,23,12,2,0,2,0,0,0,0,0,0,0,0,0,0,14,3,11,46,0,74,11,61,119,14,364880,69.09,36.62,32.51
203552,player,2023-24,RegularSeason,615.43,1266,1252,85,13,32,5,6,33,40,6,9,3,613,617,44,5,9,87,56,106,22,6,33,40,869,483,45.3,9,3,6,0,0,6,2,0,1,0,15,5,7,0,0,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,18,4,14,39,3,49,3,45,79,5,242954,45.97,24.82,21.17
203084,player,2023-24,RegularSeason,2380.86,4910,4896,378,102,190,57,77,267,119,26,15,39,1963,1818,99,6,16,212,121,251,54,12,126,205,2894,1850,97.5,45,7,11,5,10,20,23,4,4,5,122,47,65,9,16,107,37,7,5,8,51,13,26,5,6,32,17,1,2,3,67,21,45,167,6,181,42,135,316,31,978557,185.34,98.71,86.64
1630618,player,2023-24,RegularSeason,35.53,76,77,4,1,2,0,0,3,1,0,1,0,55,60,3,1,2,14,6,10,1,0,2,5,68,30,4.5,1,0,0,0,0,0,1,0,0,0,4,1,2,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,2,2,0,3,0,16571,3.13,1.56,1.58
1629010,player,2023-24,RegularSeason,79.13,174,168,16,4,9,1,2,10,5,1,1,1,109,114,5,3,2,15,10,14,1,3,5,9,151,93,5.3,1,1,1,0,0,2,0,0,0,0,5,2,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,5,0,4,7,0,35027,6.65,3.68,2.93
201577,player,2023-24,RegularSeason,64.74,141,135,3,1,2,0,0,2,1,0,0,0,44,60,4,0,0,7,4,10,1,3,6,12,71,62,2.0,12,0,4,0,0,0,6,1,1,0,12,3,6,2,2,8,2,0,2,1,4,2,2,0,0,4,1,0,0,0,3,1,2,7,0,1,1,0,5,0,25043,4.74,2.61,2.14
1630183,player,2023-24,RegularSeason,2105.46,4182,4198,361,113,206,19,28,251,109,21,22,14,1567,1601,101,17,19,189,137,276,63,42,124,215,2385,1504,82.5,28,12,15,2,4,26,8,2,3,2,91,29,46,5,8,64,29,6,7,3,17,5,7,1,2,11,6,1,3,1,56,18,38,127,5,168,35,130,288,25,866629,164.14,83.31,80.81
1630570,player,2023-24,RegularSeason,805.38,1618,1623,218,76,133,28,38,188,44,8,18,19,1277,1111,76,8,12,123,95,185,22,18,52,79,1700,726,95.6,25,6,11,2,2,15,11,1,2,1,63,24,39,9,9,59,16,4,3,4,18,4,8,2,4,11,5,1,3,2,49,19,27,101,3,132,19,112,208,18,321634,60.9,33.75,27.14
202397,player,2023-24,RegularSeason,740.86,1499,1525,306,34,92,1,2,69,193,39,17,1,1218,1204,145,16,14,264,174,376,17,4,39,49,1452,462,118.0,12,1,4,0,0,2,7,2,1,0,22,5,10,0,0,10,9,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,10,27,2,65,8,57,114,11,320749,60.73,35.03,25.74
1629022,player,2023-24,RegularSeason,982.19,2002,1999,234,51,101,18,24,124,95,20,21,12,768,1102,69,7,12,127,87,180,31,18,45,71,1368,814,79.7,9,4,5,0,0,8,4,0,0,0,23,10,18,4,4,24,2,0,0,2,1,0,0,0,0,0,0,0,0,0,13,5,8,46,3,108,18,89,165,9,373337,70.69,37.98,32.73
1626181,player,2023-24,RegularSeason,1963.17,4034,4017,372,113,218,37,42,266,97,22,20,21,1084,1484,82,8,11,132,101,204,42,22,104,139,2049,1313,87.3,24,7,11,3,4,17,8,1,1,2,39,18,25,5,6,42,8,1,2,3,0,0,0,0,0,0,0,0,0,0,14,6,8,50,0,174,30,142,263,15,752024,142.41,76.59,65.85
1630579,player,2023-24,RegularSeason,584.76,1116,1118,5,3,3,0,0,7,0,0,2,0,608,330,25,0,3,45,27,58,8,19,55,95,694,358,18.1,34,0,1,1,2,1,28,3,3,1,104,28,43,4,10,63,49,7,3,5,1,0,0,1,2,1,0,0,0,1,56,37,19,121,6,89,28,60,140,17,227384,43.08,23.22,19.84
203482,player,2023-24,RegularSeason,1726.32,3600,3585,276,75,124,42,52,198,86,22,34,27,2851,2281,339,34,14,551,382,814,72,28,187,277,3649,2100,137.4,110,30,44,3,6,64,59,18,2,2,188,82,112,23,28,192,41,11,12,13,49,17,25,4,4,41,18,7,2,2,106,56,50,231,9,299,67,224,498,52,667037,126.31,68.17,58.15
