entity_id,season_year,drives,pts_per_drive,cov_proxy,adj_ast,pva_proxy,elbow_touches,paint_touches,post_touches,total_touches,miv_proxy,oreb,dreb,oreb_contested,dreb_contested,rpv_proxy,def_rim_fgm,def_rim_fga,dsv_proxy,rim_fga,rim_fgm,mid_fga,fg3a,fg3m,total_fga,overall_efg,rim_rate,three_rate,ptv_proxy,off_poss,minutes,stl,blk,data_source,confidence
203085,2023,177.0,0.519774011299435,0.0438721983786361,95.0,0.0453028135431568,4.0,7.0,0.0,1184.0,0.0092905405405405,5.0,78.0,2.0,9.0,0.06875,40.0,52.0,0.7692307692307693,,,,,,,,,,,2097.0,1016.33,28.0,4.0,tracking,high
203086,2019,,,,,,,,,,,,,,,,,,,101.0,71.0,29.0,111.0,50.0,241.0,0.6514522821576764,0.4190871369294606,0.4605809128630705,0.1514522821576763,,,,,shot_zones,high
203086,2020,,,,,,,,,,,,,,,,,,,85.0,60.0,21.0,128.0,53.0,234.0,0.6217948717948718,0.3632478632478632,0.5470085470085471,0.1217948717948718,,,,,shot_zones,high
203086,2021,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,3.0,7.0,0.6428571428571429,0.0,1.0,0.1428571428571429,,,,,shot_zones,low
203086,2023,0.0,,0.0,1.0,0.0042016806722689,11.0,32.0,2.0,159.0,0.2830188679245283,12.0,22.0,8.0,6.0,0.2413793103448276,15.0,22.0,0.6818181818181818,,,,,,,,,,,238.0,113.74,2.0,0.0,tracking,high
203087,2019,,,,,,,,,,,,,,,,,,,413.0,199.0,232.0,330.0,115.0,975.0,0.4979487179487179,0.4235897435897436,0.3384615384615385,-0.002051282051282,,,,,shot_zones,high
203087,2020,,,,,,,,,,,,,,,,,,,152.0,81.0,167.0,158.0,53.0,477.0,0.5083857442348009,0.3186582809224318,0.3312368972746331,0.0083857442348008,,,,,shot_zones,high
203087,2021,,,,,,,,,,,,,,,,,,,80.0,35.0,68.0,128.0,52.0,276.0,0.5289855072463768,0.2898550724637681,0.463768115942029,0.0289855072463768,,,,,shot_zones,high
203087,2022,227.0,0.6035242290748899,0.0718029350104821,92.0,0.0482180293501048,8.0,32.0,1.0,1669.0,0.0245656081485919,26.0,128.0,9.0,30.0,0.157258064516129,93.0,115.0,0.808695652173913,,,,,,,,,,,1908.0,935.51,31.0,22.0,tracking,high
203089,2019,,,,,,,,,,,,,,,,,,,36.0,20.0,0.0,31.0,11.0,67.0,0.5447761194029851,0.5373134328358209,0.4626865671641791,0.044776119402985,,,,,shot_zones,high
203089,2020,,,,,,,,,,,,,,,,,,,125.0,84.0,6.0,36.0,8.0,167.0,0.5808383233532934,0.7485029940119761,0.2155688622754491,0.0808383233532934,,,,,shot_zones,high
203090,2019,,,,,,,,,,,,,,,,,,,252.0,151.0,15.0,120.0,33.0,387.0,0.5284237726098191,0.6511627906976745,0.3100775193798449,0.028423772609819,,,,,shot_zones,high
203090,2020,,,,,,,,,,,,,,,,,,,174.0,104.0,10.0,97.0,33.0,281.0,0.5604982206405694,0.6192170818505338,0.3451957295373665,0.0604982206405694,,,,,shot_zones,high
203090,2021,,,,,,,,,,,,,,,,,,,69.0,40.0,12.0,84.0,23.0,165.0,0.4878787878787878,0.4181818181818181,0.509090909090909,-0.0121212121212121,,,,,shot_zones,high
203090,2022,52.0,0.7884615384615384,0.0238927738927738,25.0,0.0145687645687645,7.0,45.0,5.0,843.0,0.0676156583629893,12.0,96.0,7.0,17.0,0.1311475409836065,47.0,81.0,0.5802469135802469,,,,,,,,,,,1716.0,842.05,29.0,24.0,tracking,high
203092,2019,,,,,,,,,,,,,,,,,,,27.0,15.0,1.0,1.0,0.0,29.0,0.5517241379310345,0.9310344827586208,0.0344827586206896,0.0517241379310344,,,,,shot_zones,low
203092,2020,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.0,0.0,4.0,0.25,1.0,0.0,-0.25,,,,,shot_zones,low
203093,2019,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,2.0,0.0,4.0,0.25,0.5,0.5,-0.25,,,,,shot_zones,low
203095,2019,,,,,,,,,,,,,,,,,,,356.0,200.0,243.0,437.0,150.0,1036.0,0.5086872586872587,0.3436293436293436,0.4218146718146718,0.0086872586872587,,,,,shot_zones,high
203095,2020,,,,,,,,,,,,,,,,,,,276.0,161.0,210.0,428.0,170.0,914.0,0.5568927789934355,0.3019693654266958,0.4682713347921225,0.0568927789934354,,,,,shot_zones,high
203095,2021,,,,,,,,,,,,,,,,,,,146.0,81.0,112.0,283.0,117.0,541.0,0.5646950092421442,0.2698706099815157,0.5231053604436229,0.0646950092421442,,,,,shot_zones,high
203095,2022,392.0,0.5153061224489796,0.0432733504712939,217.0,0.0464867180805484,21.0,33.0,1.0,3065.0,0.0179445350734094,33.0,168.0,8.0,41.0,0.1342465753424657,118.0,152.0,0.7763157894736842,,,,,,,,,,,4668.0,2316.07,78.0,19.0,tracking,high
203095,2023,66.0,0.4242424242424242,0.0299785867237687,42.0,0.0449678800856531,3.0,5.0,0.0,602.0,0.0132890365448504,4.0,45.0,1.0,6.0,0.0823529411764705,21.0,24.0,0.875,,,,,,,,,,,934.0,458.72,16.0,3.0,tracking,high
203095,2024,109.0,0.5504587155963303,0.0517241379310344,53.0,0.0456896551724137,7.0,10.0,0.0,852.0,0.0199530516431924,5.0,51.0,2.0,7.0,0.079646017699115,33.0,44.0,0.75,,,,,,,,,,,1160.0,568.95,29.0,7.0,tracking,high
203098,2019,,,,,,,,,,,,,,,,,,,5.0,3.0,41.0,59.0,22.0,105.0,0.5047619047619047,0.0476190476190476,0.5619047619047619,0.0047619047619047,,,,,shot_zones,high
203101,2019,,,,,,,,,,,,,,,,,,,47.0,32.0,1.0,0.0,0.0,48.0,0.6666666666666666,0.9791666666666666,0.0,0.1666666666666666,,,,,shot_zones,low
203107,2019,,,,,,,,,,,,,,,,,,,251.0,146.0,107.0,160.0,61.0,518.0,0.5357142857142857,0.4845559845559845,0.3088803088803089,0.0357142857142857,,,,,shot_zones,high
203107,2020,,,,,,,,,,,,,,,,,,,245.0,125.0,102.0,198.0,64.0,545.0,0.4917431192660551,0.4495412844036697,0.363302752293578,-0.0082568807339449,,,,,shot_zones,high
203107,2021,,,,,,,,,,,,,,,,,,,147.0,94.0,62.0,117.0,42.0,326.0,0.5828220858895705,0.450920245398773,0.3588957055214724,0.0828220858895705,,,,,shot_zones,high
203107,2022,246.0,0.3292682926829268,0.0449500554938956,233.0,0.1293007769145394,14.0,58.0,2.0,1915.0,0.0386422976501305,27.0,99.0,13.0,10.0,0.1069767441860465,54.0,74.0,0.7297297297297297,,,,,,,,,,,1802.0,905.98,29.0,5.0,tracking,high
203109,2019,,,,,,,,,,,,,,,,,,,205.0,115.0,66.0,512.0,168.0,783.0,0.5019157088122606,0.2618135376756066,0.6538952745849298,0.0019157088122605,,,,,shot_zones,high
203109,2020,,,,,,,,,,,,,,,,,,,123.0,74.0,42.0,386.0,130.0,551.0,0.515426497277677,0.2232304900181488,0.7005444646098004,0.0154264972776769,,,,,shot_zones,high
203109,2021,,,,,,,,,,,,,,,,,,,59.0,32.0,53.0,377.0,147.0,489.0,0.5552147239263804,0.1206543967280163,0.7709611451942741,0.0552147239263803,,,,,shot_zones,high
203109,2022,96.0,0.8020833333333334,0.019799434301877,152.0,0.0390845975829262,40.0,51.0,3.0,3112.0,0.0302056555269922,30.0,324.0,16.0,78.0,0.160958904109589,133.0,197.0,0.6751269035532995,,,,,,,,,,,3889.0,1885.89,95.0,30.0,tracking,high
203109,2023,18.0,0.7222222222222222,0.0181818181818181,32.0,0.0447552447552447,8.0,16.0,2.0,496.0,0.0524193548387096,17.0,52.0,10.0,10.0,0.16,29.0,44.0,0.6590909090909091,,,,,,,,,,,715.0,339.72,12.0,6.0,tracking,high
203109,2024,43.0,0.627906976744186,0.0113255033557046,78.0,0.0327181208053691,12.0,64.0,0.0,1431.0,0.0531097134870719,31.0,130.0,16.0,26.0,0.1372549019607843,57.0,79.0,0.7215189873417721,,,,,,,,,,,2384.0,1155.67,38.0,9.0,tracking,high
203110,2019,,,,,,,,,,,,,,,,,,,198.0,116.0,52.0,159.0,44.0,409.0,0.491442542787286,0.4841075794621027,0.3887530562347188,-0.0085574572127139,,,,,shot_zones,high
203110,2020,,,,,,,,,,,,,,,,,,,130.0,69.0,56.0,129.0,36.0,315.0,0.4476190476190476,0.4126984126984127,0.4095238095238095,-0.0523809523809523,,,,,shot_zones,high
203110,2021,,,,,,,,,,,,,,,,,,,209.0,124.0,45.0,126.0,34.0,380.0,0.4921052631578947,0.55,0.331578947368421,-0.0078947368421052,,,,,shot_zones,high
203110,2022,127.0,0.6771653543307087,0.0312046444121915,382.0,0.1386066763425254,105.0,112.0,60.0,3243.0,0.0854147394387912,45.0,291.0,21.0,93.0,0.1955403087478559,87.0,150.0,0.58,,,,,,,,,,,2756.0,1329.0,62.0,50.0,tracking,high
203110,2023,139.0,0.6258992805755396,0.0180948419301164,599.0,0.1245840266222961,205.0,221.0,93.0,5239.0,0.0990647070051536,66.0,447.0,38.0,161.0,0.220865704772475,182.0,356.0,0.5112359550561798,,,,,,,,,,,4808.0,2268.67,71.0,59.0,tracking,high
203110,2024,149.0,0.5637583892617449,0.0273081924577373,385.0,0.1251625487646294,96.0,150.0,58.0,3267.0,0.0930517294153657,74.0,319.0,49.0,83.0,0.2049689440993788,123.0,204.0,0.6029411764705882,,,,,,,,,,,3076.0,1462.35,53.0,46.0,tracking,high
203112,2019,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,15.0,2.0,18.0,0.2777777777777778,0.1111111111111111,0.8333333333333334,-0.2222222222222222,,,,,shot_zones,low
203114,2019,,,,,,,,,,,,,,,,,,,356.0,186.0,316.0,474.0,179.0,1146.0,0.518760907504363,0.3106457242582897,0.4136125654450261,0.0187609075043629,,,,,shot_zones,high
203114,2020,,,,,,,,,,,,,,,,,,,205.0,119.0,380.0,348.0,145.0,933.0,0.5771704180064309,0.2197213290460878,0.3729903536977492,0.0771704180064308,,,,,shot_zones,high
203114,2021,,,,,,,,,,,,,,,,,,,302.0,173.0,406.0,365.0,151.0,1073.0,0.5456663560111836,0.2814538676607642,0.3401677539608574,0.0456663560111836,,,,,shot_zones,high
203114,2022,526.0,0.4904942965779467,0.0571935269341609,426.0,0.0944358235424517,54.0,76.0,136.0,4360.0,0.0610091743119266,41.0,315.0,26.0,58.0,0.1395348837209302,110.0,147.0,0.7482993197278912,,,,,,,,,,,4511.0,2141.32,76.0,18.0,tracking,high
203114,2023,211.0,0.5971563981042654,0.0733838089691322,195.0,0.1135701805474665,26.0,43.0,57.0,1609.0,0.0783095090118085,28.0,112.0,12.0,15.0,0.1050583657587548,40.0,60.0,0.6666666666666666,,,,,,,,,,,1717.0,800.79,23.0,5.0,tracking,high
203114,2024,344.0,0.5058139534883721,0.055966548729495,349.0,0.1122547442907687,25.0,54.0,59.0,2766.0,0.0498915401301518,40.0,217.0,19.0,37.0,0.1214750542299349,95.0,132.0,0.7196969696969697,,,,,,,,,,,3109.0,1487.31,51.0,15.0,tracking,high
203115,2019,,,,,,,,,,,,,,,,,,,173.0,85.0,89.0,194.0,67.0,456.0,0.4769736842105263,0.3793859649122807,0.425438596491228,-0.0230263157894736,,,,,shot_zones,high
203115,2020,,,,,,,,,,,,,,,,,,,327.0,166.0,121.0,288.0,108.0,736.0,0.5230978260869565,0.4442934782608695,0.391304347826087,0.0230978260869565,,,,,shot_zones,high
203115,2021,,,,,,,,,,,,,,,,,,,260.0,124.0,89.0,255.0,97.0,604.0,0.5057947019867549,0.4304635761589404,0.4221854304635761,0.0057947019867549,,,,,shot_zones,high
203115,2022,434.0,0.5645161290322581,0.0527789745799224,348.0,0.0749676863420939,66.0,105.0,5.0,3840.0,0.0458333333333333,44.0,296.0,25.0,35.0,0.0993377483443708,136.0,196.0,0.6938775510204082,,,,,,,,,,,4642.0,2276.41,55.0,31.0,tracking,high
203115,2023,192.0,0.4114583333333333,0.0391089108910891,142.0,0.0702970297029703,15.0,22.0,1.0,1656.0,0.0229468599033816,15.0,122.0,5.0,18.0,0.0987124463519313,59.0,84.0,0.7023809523809523,,,,,,,,,,,2020.0,992.95,28.0,13.0,tracking,high
203118,2019,,,,,,,,,,,,,,,,,,,112.0,44.0,56.0,252.0,101.0,420.0,0.5202380952380953,0.2666666666666666,0.6,0.0202380952380952,,,,,shot_zones,high
203118,2020,,,,,,,,,,,,,,,,,,,91.0,52.0,38.0,217.0,80.0,346.0,0.5433526011560693,0.2630057803468208,0.6271676300578035,0.0433526011560693,,,,,shot_zones,high
203118,2021,,,,,,,,,,,,,,,,,,,29.0,14.0,27.0,155.0,53.0,211.0,0.485781990521327,0.1374407582938388,0.7345971563981043,-0.0142180094786729,,,,,shot_zones,high
203121,2019,,,,,,,,,,,,,,,,,,,32.0,20.0,88.0,364.0,133.0,484.0,0.5278925619834711,0.0661157024793388,0.7520661157024794,0.0278925619834711,,,,,shot_zones,high
203121,2021,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,42.0,17.0,48.0,0.6354166666666666,0.0,0.875,0.1354166666666666,,,,,shot_zones,low
203124,2019,,,,,,,,,,,,,,,,,,,53.0,32.0,70.0,12.0,1.0,135.0,0.5074074074074074,0.3925925925925926,0.0888888888888888,0.0074074074074074,,,,,shot_zones,high
203124,2020,,,,,,,,,,,,,,,,,,,40.0,26.0,18.0,27.0,7.0,85.0,0.5352941176470588,0.4705882352941176,0.3176470588235294,0.0352941176470588,,,,,shot_zones,high
203145,2019,,,,,,,,,,,,,,,,,,,267.0,137.0,124.0,300.0,96.0,691.0,0.4717800289435601,0.386396526772793,0.4341534008683068,-0.0282199710564399,,,,,shot_zones,high
203145,2020,,,,,,,,,,,,,,,,,,,204.0,87.0,75.0,242.0,83.0,521.0,0.4520153550863723,0.3915547024952015,0.4644913627639155,-0.0479846449136276,,,,,shot_zones,high
203145,2021,,,,,,,,,,,,,,,,,,,149.0,86.0,56.0,184.0,75.0,389.0,0.5462724935732648,0.3830334190231362,0.4730077120822622,0.0462724935732647,,,,,shot_zones,high
203145,2022,38.0,0.2631578947368421,0.0087336244541484,39.0,0.034061135371179,14.0,30.0,1.0,690.0,0.0652173913043478,13.0,56.0,9.0,6.0,0.1027397260273972,39.0,63.0,0.6190476190476191,,,,,,,,,,,1145.0,544.63,25.0,9.0,tracking,high
203159,2019,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,1.0,6.0,0.75,0.6666666666666666,0.1666666666666666,0.25,,,,,shot_zones,low
203200,2019,,,,,,,,,,,,,,,,,,,162.0,83.0,143.0,460.0,158.0,765.0,0.4875816993464052,0.2117647058823529,0.6013071895424836,-0.0124183006535947,,,,,shot_zones,high
203200,2020,,,,,,,,,,,,,,,,,,,94.0,52.0,58.0,331.0,134.0,483.0,0.5693581780538303,0.1946169772256728,0.6853002070393375,0.0693581780538302,,,,,shot_zones,high
203200,2021,,,,,,,,,,,,,,,,,,,124.0,66.0,47.0,453.0,173.0,624.0,0.5520833333333334,0.1987179487179487,0.7259615384615384,0.0520833333333333,,,,,shot_zones,high
203200,2022,141.0,0.1985815602836879,0.0066762041010968,157.0,0.0374344301382928,29.0,58.0,0.0,2506.0,0.0347166799680766,29.0,161.0,12.0,38.0,0.1436781609195402,114.0,169.0,0.6745562130177515,,,,,,,,,,,4194.0,2056.77,57.0,33.0,tracking,high
203200,2023,19.0,0.3157894736842105,0.0040268456375838,44.0,0.0295302013422818,14.0,28.0,0.0,798.0,0.0526315789473684,5.0,50.0,2.0,14.0,0.1311475409836065,49.0,76.0,0.6447368421052632,,,,,,,,,,,1490.0,706.13,19.0,19.0,tracking,high
203200,2024,37.0,0.1081081081081081,0.0023640661938534,71.0,0.0419621749408983,25.0,23.0,0.0,856.0,0.0560747663551401,9.0,60.0,3.0,10.0,0.1120689655172413,43.0,61.0,0.7049180327868853,,,,,,,,,,,1692.0,837.27,36.0,8.0,tracking,high
203210,2019,,,,,,,,,,,,,,,,,,,231.0,129.0,69.0,176.0,71.0,476.0,0.5577731092436975,0.4852941176470588,0.3697478991596639,0.0577731092436974,,,,,shot_zones,high
203210,2020,,,,,,,,,,,,,,,,,,,100.0,52.0,14.0,238.0,92.0,352.0,0.5596590909090909,0.2840909090909091,0.6761363636363636,0.0596590909090909,,,,,shot_zones,high
203210,2021,,,,,,,,,,,,,,,,,,,151.0,88.0,24.0,197.0,79.0,372.0,0.571236559139785,0.4059139784946236,0.5295698924731183,0.071236559139785,,,,,shot_zones,high
203210,2022,17.0,0.3529411764705882,0.0027726432532347,67.0,0.0309611829944547,90.0,223.0,35.0,1518.0,0.2292490118577075,81.0,200.0,57.0,57.0,0.2307692307692307,78.0,118.0,0.6610169491525424,,,,,,,,,,,2164.0,1085.45,43.0,26.0,tracking,high
203210,2023,12.0,0.3333333333333333,0.002362669816893,60.0,0.0354400472533963,56.0,168.0,32.0,1260.0,0.2031746031746031,72.0,133.0,51.0,43.0,0.2575342465753424,72.0,111.0,0.6486486486486487,,,,,,,,,,,1693.0,796.76,25.0,23.0,tracking,high
203263,2019,,,,,,,,,,,,,,,,,,,7.0,4.0,2.0,25.0,8.0,34.0,0.4705882352941176,0.2058823529411764,0.7352941176470589,-0.0294117647058823,,,,,shot_zones,low
203263,2021,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,12.0,4.0,13.0,0.5384615384615384,0.0,0.9230769230769232,0.0384615384615384,,,,,shot_zones,low
203382,2019,,,,,,,,,,,,,,,,,,,139.0,75.0,23.0,61.0,21.0,223.0,0.5179372197309418,0.6233183856502242,0.273542600896861,0.0179372197309417,,,,,shot_zones,high
203382,2020,,,,,,,,,,,,,,,,,,,175.0,108.0,29.0,164.0,58.0,368.0,0.5570652173913043,0.4755434782608695,0.4456521739130434,0.0570652173913043,,,,,shot_zones,high
203382,2021,,,,,,,,,,,,,,,,,,,172.0,93.0,28.0,103.0,27.0,303.0,0.4867986798679868,0.5676567656765676,0.3399339933993399,-0.0132013201320131,,,,,shot_zones,high
203457,2019,,,,,,,,,,,,,,,,,,,209.0,136.0,65.0,0.0,0.0,274.0,0.583941605839416,0.7627737226277372,0.0,0.083941605839416,,,,,shot_zones,high
203457,2020,,,,,,,,,,,,,,,,,,,214.0,169.0,52.0,3.0,1.0,269.0,0.6858736059479554,0.7955390334572491,0.0111524163568773,0.1858736059479554,,,,,shot_zones,high
203457,2021,,,,,,,,,,,,,,,,,,,190.0,127.0,31.0,3.0,0.0,224.0,0.6116071428571429,0.8482142857142857,0.0133928571428571,0.1116071428571429,,,,,shot_zones,high
203457,2022,4.0,0.0,0.0,28.0,0.0249776984834968,28.0,100.0,1.0,685.0,0.1883211678832116,48.0,93.0,35.0,33.0,0.2394366197183098,69.0,132.0,0.5227272727272727,,,,,,,,,,,1121.0,561.98,30.0,31.0,tracking,high
203457,2023,4.0,0.5,0.0048899755501222,12.0,0.0293398533007334,24.0,35.0,0.0,259.0,0.2277992277992278,10.0,36.0,5.0,12.0,0.1910112359550561,27.0,41.0,0.6585365853658537,,,,,,,,,,,409.0,194.69,16.0,10.0,tracking,high
203458,2019,,,,,,,,,,,,,,,,,,,413.0,237.0,31.0,204.0,74.0,648.0,0.5509259259259259,0.6373456790123457,0.3148148148148148,0.0509259259259259,,,,,shot_zones,high
203458,2020,,,,,,,,,,,,,,,,,,,230.0,147.0,16.0,59.0,16.0,305.0,0.580327868852459,0.7540983606557377,0.1934426229508196,0.080327868852459,,,,,shot_zones,high
203458,2021,,,,,,,,,,,,,,,,,,,241.0,161.0,12.0,25.0,8.0,278.0,0.6294964028776978,0.8669064748201439,0.0899280575539568,0.1294964028776978,,,,,shot_zones,high
203458,2022,13.0,1.3846153846153846,0.0140296180826188,51.0,0.0397505845674201,107.0,186.0,17.0,945.0,0.328042328042328,52.0,109.0,37.0,40.0,0.2271386430678466,94.0,153.0,0.6143790849673203,,,,,,,,,,,1283.0,620.22,13.0,25.0,tracking,high
203458,2023,3.0,0.6666666666666666,0.0056497175141242,14.0,0.03954802259887,31.0,50.0,2.0,254.0,0.326771653543307,24.0,36.0,13.0,10.0,0.2149532710280373,16.0,32.0,0.5,,,,,,,,,,,354.0,161.25,4.0,11.0,tracking,high
203458,2024,2.0,0.0,0.0,55.0,0.0604395604395604,76.0,125.0,5.0,693.0,0.2972582972582973,46.0,82.0,26.0,25.0,0.2125,48.0,93.0,0.5161290322580645,,,,,,,,,,,910.0,444.27,11.0,33.0,tracking,high
203459,2019,,,,,,,,,,,,,,,,,,,54.0,23.0,60.0,259.0,98.0,373.0,0.4986595174262734,0.1447721179624665,0.6943699731903485,-0.0013404825737265,,,,,shot_zones,high
203459,2020,,,,,,,,,,,,,,,,,,,27.0,15.0,31.0,119.0,36.0,177.0,0.4576271186440678,0.1525423728813559,0.672316384180791,-0.0423728813559322,,,,,shot_zones,high
203460,2020,,,,,,,,,,,,,,,,,,,15.0,5.0,0.0,14.0,3.0,29.0,0.3275862068965517,0.5172413793103449,0.4827586206896552,-0.1724137931034483,,,,,shot_zones,low
203460,2021,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,8.0,1.0,14.0,0.1785714285714285,0.4285714285714285,0.5714285714285714,-0.3214285714285714,,,,,shot_zones,low
203463,2019,,,,,,,,,,,,,,,,,,,10.0,4.0,13.0,41.0,17.0,64.0,0.5234375,0.15625,0.640625,0.0234375,,,,,shot_zones,high
203463,2020,,,,,,,,,,,,,,,,,,,91.0,59.0,2.0,452.0,181.0,545.0,0.6100917431192661,0.1669724770642202,0.8293577981651377,0.110091743119266,,,,,shot_zones,high
203463,2021,,,,,,,,,,,,,,,,,,,49.0,27.0,32.0,275.0,95.0,356.0,0.5014044943820225,0.1376404494382022,0.7724719101123596,0.0014044943820225,,,,,shot_zones,high
203463,2022,66.0,0.4696969696969697,0.0117781155015197,76.0,0.0288753799392097,31.0,37.0,0.0,1720.0,0.0395348837209302,12.0,91.0,5.0,23.0,0.1166666666666666,81.0,104.0,0.7788461538461539,,,,,,,,,,,2632.0,1284.92,38.0,10.0,tracking,high
203468,2019,,,,,,,,,,,,,,,,,,,362.0,185.0,432.0,443.0,166.0,1237.0,0.5262732417138237,0.2926434923201294,0.3581244947453517,0.0262732417138237,,,,,shot_zones,high
203468,2020,,,,,,,,,,,,,,,,,,,393.0,193.0,440.0,503.0,191.0,1336.0,0.5235778443113772,0.2941616766467065,0.3764970059880239,0.0235778443113772,,,,,shot_zones,high
203468,2021,,,,,,,,,,,,,,,,,,,200.0,108.0,264.0,420.0,169.0,884.0,0.5537330316742082,0.2262443438914027,0.4751131221719457,0.0537330316742081,,,,,shot_zones,high
203468,2022,696.0,0.6077586206896551,0.0977356746765249,400.0,0.0924214417744916,51.0,55.0,2.0,4141.0,0.0260806568461724,53.0,216.0,14.0,28.0,0.092511013215859,107.0,143.0,0.7482517482517482,,,,,,,,,,,4328.0,2145.14,71.0,22.0,tracking,high
203468,2023,933.0,0.5337620578778135,0.0921198668146503,543.0,0.1004439511653718,60.0,45.0,4.0,5632.0,0.0193536931818181,55.0,273.0,14.0,34.0,0.0857142857142857,169.0,211.0,0.8009478672985783,,,,,,,,,,,5406.0,2649.2,70.0,38.0,tracking,high
203468,2024,644.0,0.5807453416149069,0.0854661791590493,385.0,0.0879798903107861,36.0,38.0,0.0,4377.0,0.0169065570025131,39.0,247.0,12.0,24.0,0.0736196319018405,128.0,173.0,0.7398843930635838,,,,,,,,,,,4376.0,2158.52,62.0,41.0,tracking,high
203469,2019,,,,,,,,,,,,,,,,,,,297.0,173.0,26.0,22.0,6.0,345.0,0.5594202898550724,0.8608695652173913,0.0637681159420289,0.0594202898550724,,,,,shot_zones,high
203469,2020,,,,,,,,,,,,,,,,,,,376.0,220.0,16.0,72.0,18.0,464.0,0.5474137931034483,0.8103448275862069,0.1551724137931034,0.0474137931034482,,,,,shot_zones,high
203469,2021,,,,,,,,,,,,,,,,,,,279.0,170.0,16.0,26.0,4.0,321.0,0.5700934579439252,0.8691588785046729,0.0809968847352024,0.0700934579439251,,,,,shot_zones,high
203469,2022,18.0,0.6666666666666666,0.0164835164835164,25.0,0.0343406593406593,42.0,92.0,1.0,510.0,0.2647058823529412,50.0,75.0,32.0,22.0,0.2389380530973451,46.0,62.0,0.7419354838709677,,,,,,,,,,,728.0,354.56,8.0,6.0,tracking,high
203469,2023,15.0,0.4666666666666667,0.0161662817551963,15.0,0.0346420323325635,39.0,63.0,1.0,345.0,0.2985507246376812,25.0,39.0,18.0,12.0,0.218978102189781,28.0,42.0,0.6666666666666666,,,,,,,,,,,433.0,216.61,3.0,4.0,tracking,high
203469,2024,19.0,0.2105263157894736,0.0058394160583941,42.0,0.0613138686131386,42.0,83.0,2.0,563.0,0.2255772646536412,48.0,64.0,34.0,21.0,0.2594339622641509,42.0,67.0,0.6268656716417911,,,,,,,,,,,685.0,319.7,9.0,5.0,tracking,high
203471,2019,,,,,,,,,,,,,,,,,,,385.0,182.0,341.0,358.0,121.0,1084.0,0.4700184501845018,0.3551660516605166,0.3302583025830258,-0.0299815498154981,,,,,shot_zones,high
203471,2020,,,,,,,,,,,,,,,,,,,327.0,183.0,311.0,325.0,125.0,963.0,0.5332294911734164,0.3395638629283489,0.3374870197300104,0.0332294911734164,,,,,shot_zones,high
203471,2021,,,,,,,,,,,,,,,,,,,325.0,164.0,215.0,211.0,71.0,751.0,0.4840213049267643,0.4327563249001331,0.2809587217043941,-0.0159786950732356,,,,,shot_zones,high
203471,2022,672.0,0.5550595238095238,0.1025570525158097,375.0,0.1031069562826505,12.0,22.0,0.0,4225.0,0.0080473372781065,33.0,176.0,5.0,18.0,0.0573566084788029,88.0,134.0,0.6567164179104478,,,,,,,,,,,3637.0,1810.37,53.0,8.0,tracking,high
203471,2023,632.0,0.5284810126582279,0.0806958202464363,364.0,0.0879439478134815,14.0,21.0,0.0,3670.0,0.0095367847411444,21.0,144.0,3.0,12.0,0.0457317073170731,82.0,105.0,0.780952380952381,,,,,,,,,,,4139.0,1985.93,50.0,10.0,tracking,high
203471,2024,979.0,0.4749744637385086,0.0943779175969149,602.0,0.1221838847168662,22.0,34.0,4.0,5934.0,0.0101112234580384,38.0,198.0,9.0,23.0,0.0714285714285714,104.0,152.0,0.6842105263157895,,,,,,,,,,,4927.0,2447.43,62.0,17.0,tracking,high
203473,2019,,,,,,,,,,,,,,,,,,,260.0,160.0,49.0,217.0,83.0,526.0,0.5712927756653993,0.494296577946768,0.4125475285171102,0.0712927756653992,,,,,shot_zones,high
203473,2020,,,,,,,,,,,,,,,,,,,118.0,66.0,24.0,107.0,22.0,249.0,0.4417670682730923,0.4738955823293173,0.429718875502008,-0.0582329317269076,,,,,shot_zones,high
203473,2021,,,,,,,,,,,,,,,,,,,56.0,43.0,4.0,5.0,1.0,65.0,0.7153846153846154,0.8615384615384616,0.0769230769230769,0.2153846153846154,,,,,shot_zones,high
203473,2022,14.0,1.0,0.0066634935744883,58.0,0.0276059019514516,114.0,273.0,28.0,1670.0,0.248502994011976,105.0,281.0,70.0,84.0,0.2172073342736248,95.0,162.0,0.5864197530864198,,,,,,,,,,,2101.0,1065.16,24.0,42.0,tracking,high
203473,2023,10.0,1.5,0.0174216027874564,29.0,0.0336817653890824,56.0,106.0,21.0,719.0,0.2545201668984701,34.0,100.0,24.0,34.0,0.2124542124542124,53.0,87.0,0.6091954022988506,,,,,,,,,,,861.0,426.24,9.0,19.0,tracking,high
203474,2019,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,,,,,shot_zones,low
