entity_id,entity_type,season,season_type,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def
1628371,player,2022-23,RegularSeason,124.03,248,248,5,0,2,0,0,0,2,0,1,0,148,104,6,0,0,11,6,15,14,4,4,8,215,110,6.1,8,0,3,2,2,2,1,0,1,1,26,8,17,4,6,21,2,1,3,3,8,2,4,0,0,4,3,0,0,0,15,13,2,29,1,29,8,21,42,3,51833,9.84,5.31,4.49
201577,player,2022-23,RegularSeason,298.49,606,603,12,4,9,0,0,8,1,0,2,0,223,206,19,1,1,27,22,54,2,8,52,79,333,224,12.0,43,8,15,6,6,23,19,5,4,3,72,26,38,3,4,56,17,4,9,2,25,9,18,0,0,18,6,3,1,0,23,19,4,66,5,28,13,15,58,7,113624,21.53,11.84,9.67
1629004,player,2022-23,RegularSeason,467.92,976,966,90,14,33,2,4,30,47,17,6,2,400,461,53,6,7,88,66,140,15,4,29,40,629,421,26.4,7,2,2,3,4,7,2,0,1,2,17,5,9,1,2,11,6,2,1,1,0,0,0,0,0,0,0,0,0,0,15,5,10,30,0,38,11,27,59,8,189543,35.93,19.18,16.71
1628977,player,2022-23,RegularSeason,974.5,2026,2043,199,50,116,29,50,132,37,8,14,25,1009,874,54,3,4,90,61,139,52,16,47,77,1528,755,59.5,60,30,42,8,10,69,8,2,5,5,108,54,76,16,24,130,10,3,10,12,7,0,2,0,0,0,4,1,1,0,57,33,23,104,2,134,31,101,209,11,398564,75.49,41.03,34.47
1630586,player,2022-23,RegularSeason,970.24,1986,2010,13,3,5,3,4,9,4,0,1,2,1162,667,64,9,5,115,76,164,44,29,122,187,1413,722,32.9,77,8,16,3,6,19,47,9,10,3,225,49,97,14,24,113,99,17,14,10,2,0,0,0,0,0,0,0,2,0,120,83,37,275,12,187,67,120,323,35,372732,70.62,36.64,33.94
1630205,player,2022-23,RegularSeason,1120.51,2192,2224,100,24,60,4,6,52,28,7,6,4,926,626,33,1,6,61,40,84,27,19,77,116,1286,653,43.1,25,6,9,0,0,12,14,1,1,0,83,24,42,9,16,56,26,5,5,8,7,4,7,0,0,8,0,0,0,0,48,31,17,112,2,159,37,121,268,25,436556,82.66,42.67,40.08
1630215,player,2022-23,RegularSeason,76.54,160,160,30,7,16,0,0,14,12,2,1,0,108,121,8,0,0,24,8,21,5,0,4,6,150,80,9.7,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,3,1,2,10,0,29686,5.63,3.23,2.39
1631101,player,2022-23,RegularSeason,1778.61,3661,3660,215,65,130,19,29,151,49,11,16,15,1237,1508,94,10,19,172,123,247,38,24,118,166,2085,1316,96.7,31,13,19,0,0,26,9,0,2,0,106,54,72,9,16,117,18,2,7,8,0,0,0,0,0,0,0,0,0,0,63,24,39,134,4,173,28,145,311,35,707569,134.0,71.19,62.81
1627884,player,2022-23,RegularSeason,876.94,1793,1806,27,6,12,6,8,20,6,3,2,5,831,624,34,2,4,53,42,95,29,35,78,110,1126,601,23.9,41,13,22,6,10,34,9,2,5,5,137,52,88,16,28,125,26,6,7,14,3,1,1,0,0,2,2,0,0,0,59,45,14,141,4,92,35,58,173,18,357617,67.72,35.17,32.56
1630568,player,2022-23,RegularSeason,237.38,515,515,18,9,13,4,4,24,1,0,2,2,272,240,18,0,1,22,20,46,3,2,32,51,410,264,10.5,20,2,8,0,0,4,11,3,1,0,64,28,41,21,27,79,7,3,1,13,17,6,10,6,6,18,3,1,1,3,31,27,4,68,1,29,10,19,63,15,104072,19.73,10.51,9.21
204001,player,2022-23,RegularSeason,2119.51,4311,4304,215,74,131,44,49,199,39,7,17,24,2531,2664,174,12,27,282,213,440,58,100,252,449,3911,2601,117.9,249,63,118,56,65,189,76,15,9,31,303,123,188,70,81,326,46,3,11,37,260,86,141,54,65,235,71,15,8,32,114,79,35,261,9,432,146,286,673,56,774576,146.67,80.21,66.47
1631099,player,2022-23,RegularSeason,2381.69,4938,4925,180,42,85,12,14,101,67,13,15,7,1858,1885,98,10,21,172,129,255,61,42,157,233,2793,1935,77.5,36,10,15,5,6,26,13,1,3,3,168,64,101,15,18,147,46,6,8,9,13,3,9,2,4,8,2,0,0,2,89,42,47,168,6,282,67,215,451,38,976970,185.02,98.07,86.99
1630648,player,2022-23,RegularSeason,6.24,12,12,3,0,1,0,0,0,1,0,0,0,7,7,1,0,0,2,1,3,1,0,0,0,10,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720,0.51,0.26,0.26
1628436,player,2022-23,RegularSeason,804.09,1648,1657,5,0,2,0,0,0,2,0,1,0,675,486,53,2,9,89,64,142,11,46,104,174,893,555,18.9,46,8,13,5,8,21,29,3,0,3,219,103,140,14,18,225,55,11,10,9,4,1,3,0,0,2,1,0,0,0,86,65,21,171,4,111,52,59,225,32,318092,60.21,32.34,27.9
1629643,player,2022-23,RegularSeason,518.0,1055,1064,50,5,16,6,6,17,27,6,4,3,494,378,37,1,5,67,43,94,19,11,51,73,650,343,22.3,5,1,2,0,0,2,2,1,0,0,21,5,6,1,2,11,12,2,1,1,1,0,0,1,2,1,0,0,0,1,26,10,16,61,2,70,18,52,108,9,208503,39.49,20.86,18.6
201580,player,2022-23,RegularSeason,354.56,733,739,26,14,19,2,2,31,4,0,2,1,322,244,11,0,0,18,12,28,4,26,57,100,491,266,12.2,46,15,22,3,4,33,21,4,1,2,132,55,89,11,22,123,19,3,8,10,17,6,13,2,2,14,2,0,1,1,30,23,7,82,1,77,33,44,138,18,134589,25.5,13.39,12.07
1630188,player,2022-23,RegularSeason,1278.89,2691,2689,57,18,40,9,10,46,9,2,3,5,1366,1151,66,3,12,83,81,165,21,60,155,270,2033,1225,48.8,90,31,44,3,8,68,31,7,10,4,282,113,166,34,48,267,55,10,23,23,37,7,21,5,8,20,6,2,2,4,129,87,42,294,7,265,92,173,431,39,528009,99.98,53.14,46.87
203526,player,2022-23,RegularSeason,505.23,996,997,133,29,48,8,10,68,66,14,6,6,794,867,79,5,15,152,99,203,17,4,21,27,996,400,83.8,3,1,1,0,0,2,2,1,0,0,10,5,6,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,20,0,36,7,29,62,3,195571,37.07,19.77,17.33
203486,player,2022-23,RegularSeason,2052.97,4289,4286,136,35,52,21,36,94,51,9,8,18,2463,1799,245,20,20,395,288,632,46,47,278,434,3220,1941,117.8,217,37,66,25,40,101,117,27,8,20,556,195,280,84,124,489,163,33,26,59,124,24,42,12,22,62,59,14,4,11,229,163,65,530,17,471,163,305,780,102,821780,155.58,83.84,71.75
203476,player,2022-23,RegularSeason,338.4,707,711,22,6,10,1,2,13,7,3,3,1,485,443,49,4,1,89,54,124,4,13,39,63,634,435,21.1,23,2,4,0,0,4,17,3,2,0,39,9,14,2,2,20,21,2,2,1,21,3,4,2,4,8,12,3,3,2,25,12,13,53,2,74,19,55,108,7,123235,23.31,12.74,10.61
203999,player,2022-23,RegularSeason,2322.97,4798,4763,300,77,112,39,50,196,128,46,24,25,5178,4399,678,67,58,1130,802,1692,87,47,379,553,6804,3596,305.4,674,164,235,38,47,380,369,104,26,22,546,248,349,68,85,582,120,40,17,39,626,129,196,67,77,343,313,81,39,39,167,132,35,330,8,650,256,394,983,81,836237,158.38,86.09,72.31
1631132,player,2022-23,RegularSeason,801.83,1640,1636,2,0,2,0,0,0,0,0,0,0,649,491,31,0,6,43,37,74,21,57,100,180,850,548,17.0,55,7,22,7,9,20,26,4,3,4,177,58,101,28,41,145,42,4,9,19,3,1,2,0,0,2,1,0,0,0,84,60,24,209,6,87,35,52,190,26,326322,61.8,31.98,29.81
1630631,player,2022-23,RegularSeason,1310.02,2705,2714,417,86,186,35,46,210,176,44,25,23,2131,2277,186,22,26,343,234,471,67,10,71,85,2809,1103,201.8,10,5,5,0,0,10,5,1,0,0,36,7,10,4,4,16,21,1,1,1,0,0,0,0,0,0,0,0,0,0,28,10,18,85,5,113,25,88,202,23,553682,104.89,54.61,50.24
1630530,player,2022-23,RegularSeason,2447.98,5035,5032,257,62,118,52,58,182,91,25,14,29,1869,1879,112,9,28,202,148,275,89,43,175,252,2836,1797,82.0,31,12,17,4,4,31,7,0,3,2,114,62,78,6,6,137,25,1,6,3,1,0,1,0,0,0,0,0,0,0,59,23,36,167,8,222,58,164,358,27,965091,182.84,93.97,88.85
201572,player,2022-23,RegularSeason,2372.48,4948,4954,91,35,62,11,14,85,11,5,10,7,1575,1758,99,5,12,170,117,259,37,193,308,613,2676,1835,64.1,195,43,80,16,20,109,90,17,12,10,452,215,302,80,98,525,63,10,22,47,136,54,85,26,30,141,15,3,11,15,157,111,46,319,11,363,147,212,661,74,856708,162.25,86.38,75.94
203914,player,2022-23,RegularSeason,1184.37,2428,2429,101,20,46,4,4,45,42,6,7,2,660,831,59,6,8,108,72,154,45,12,46,62,1032,773,34.8,5,2,3,2,2,6,1,0,0,1,27,8,11,4,4,21,10,0,2,2,0,0,0,0,0,0,0,0,0,0,21,7,14,54,3,77,15,62,124,9,468495,88.7,44.55,44.2
1630173,player,2022-23,RegularSeason,1140.55,2265,2269,140,38,77,26,31,102,26,5,19,15,1229,1090,50,3,5,91,58,134,31,30,131,210,1775,1041,60.1,88,22,48,6,8,52,29,2,4,3,202,81,123,19,29,184,48,9,11,14,22,2,7,1,4,5,11,3,0,2,100,65,35,218,7,228,74,154,349,25,448048,84.85,44.73,40.11
1629599,player,2022-23,RegularSeason,625.32,1285,1299,110,24,59,20,26,69,32,8,5,13,466,522,53,7,8,96,68,136,7,5,28,40,681,503,28.6,7,0,1,3,4,3,4,0,0,2,12,2,4,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,40,1,36,4,32,73,6,238438,45.24,23.46,21.68
1627780,player,2022-23,RegularSeason,367.56,742,739,7,0,2,0,0,0,3,1,2,0,415,265,30,2,2,67,34,84,22,5,26,38,508,286,13.3,14,1,4,0,0,2,8,2,2,0,50,17,26,2,2,36,20,2,2,1,2,1,1,0,0,2,0,0,0,0,24,15,9,49,2,45,12,33,79,6,154930,29.34,14.64,14.67
201599,player,2022-23,RegularSeason,585.88,1173,1187,1,1,1,0,0,2,0,0,0,0,583,430,34,2,2,53,38,85,12,23,71,105,768,442,16.6,94,3,9,1,4,7,76,13,5,2,156,80,100,16,32,177,21,4,10,15,7,2,3,0,0,4,3,1,1,0,52,33,19,114,1,150,50,99,226,21,196335,37.19,19.71,17.48
202711,player,2022-23,RegularSeason,1857.98,3844,3842,514,142,257,61,71,352,168,45,32,36,1509,1998,149,17,24,323,189,399,34,8,113,148,2701,1913,133.7,44,18,31,4,4,42,9,2,1,2,49,16,34,7,8,40,7,1,3,3,60,9,27,10,10,29,15,1,8,5,34,15,19,106,2,184,25,157,312,24,717754,135.93,74.68,61.25
1630647,player,2022-23,RegularSeason,645.33,1300,1304,58,10,27,10,14,30,14,5,8,7,513,507,28,1,5,35,34,65,28,3,26,51,814,529,21.0,28,8,16,3,4,19,6,0,3,2,102,41,66,13,18,95,13,4,10,9,5,1,1,4,4,6,1,0,1,2,43,28,15,126,9,68,11,57,121,8,259419,49.18,26.01,23.16
1630556,player,2022-23,RegularSeason,385.82,793,810,17,3,8,0,0,6,8,3,0,0,350,275,23,0,2,40,25,62,14,6,34,54,471,287,12.5,5,3,3,0,0,6,2,0,0,0,29,8,13,3,4,19,10,1,3,2,0,0,0,0,0,0,0,0,0,0,23,14,9,44,4,38,7,31,74,7,161697,30.65,15.98,14.64
203992,player,2022-23,RegularSeason,1508.63,3118,3108,281,71,129,27,30,171,117,29,16,15,1426,1557,150,17,19,257,186,378,43,18,103,140,2185,1351,97.7,31,8,14,0,0,16,16,4,0,0,25,8,13,2,2,18,10,3,1,1,6,2,4,0,0,4,2,0,0,0,23,5,18,54,3,142,33,109,238,24,599142,113.48,62.53,50.9
1630219,player,2022-23,RegularSeason,166.27,357,362,56,11,22,1,2,25,31,8,2,1,326,344,43,4,2,69,49,105,5,0,12,15,401,139,32.8,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0,15,1,14,23,1,63569,12.04,6.59,5.44
1629139,player,2022-23,RegularSeason,927.81,1929,1907,80,12,33,8,10,32,38,9,3,5,693,601,48,5,4,75,55,123,25,17,77,122,984,578,27.7,21,3,5,1,2,7,15,4,0,1,45,18,26,2,2,40,14,3,2,1,0,0,0,0,0,0,0,0,0,0,30,18,12,63,3,111,22,87,212,18,371295,70.3,37.28,33.06
1630643,player,2022-23,RegularSeason,94.93,208,213,7,1,3,0,0,3,3,2,1,0,91,85,10,1,2,12,13,28,3,4,16,24,125,88,3.1,14,2,3,2,2,6,10,2,0,1,20,4,5,6,6,14,9,2,1,3,2,0,0,0,0,0,1,0,1,0,6,5,1,15,0,15,4,11,29,2,37123,7.03,3.63,3.39
1629651,player,2022-23,RegularSeason,2270.68,4516,4600,126,46,82,18,30,114,21,4,5,15,2315,1725,144,4,29,214,177,366,65,189,277,530,3149,1782,94.5,282,52,84,13,26,117,166,29,12,13,638,287,376,54,93,638,162,26,34,46,29,6,16,2,4,15,7,1,1,2,184,122,62,440,6,518,139,377,842,75,902103,170.84,88.79,82.07
1630550,player,2022-23,RegularSeason,968.719999999999,2003,2019,103,21,45,8,12,52,36,10,13,6,1002,725,36,3,5,64,43,86,22,23,112,170,1335,684,34.2,19,1,8,2,4,4,7,0,1,2,58,19,34,9,12,47,13,2,3,5,5,2,3,0,0,4,2,1,0,0,36,21,13,77,3,116,38,76,194,14,401944,76.12,41.55,34.55
1631367,player,2022-23,RegularSeason,40.78,86,87,2,0,0,0,0,0,1,0,1,0,71,63,7,1,1,14,9,18,3,0,1,1,77,18,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,7,0,16076,3.04,1.54,1.51
1630201,player,2022-23,RegularSeason,690.8,1389,1385,173,23,61,16,19,62,85,18,12,10,1076,1144,70,5,11,137,86,173,21,4,31,43,1400,637,95.6,5,1,1,0,0,2,4,1,0,0,10,3,4,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,10,33,2,61,5,56,97,12,278729,52.82,28.39,24.38
1630701,player,2022-23,RegularSeason,1.03,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0.07,0.05,0.02
1629611,player,2022-23,RegularSeason,1872.16,3771,3785,348,68,136,46,51,186,157,41,22,26,2328,2135,184,19,24,316,227,484,42,22,120,166,2998,1447,169.3,41,10,15,5,6,27,20,4,3,3,135,53,77,9,12,122,42,7,9,5,6,2,2,2,2,6,2,0,1,1,77,46,31,168,4,199,47,152,351,37,753312,142.68,75.32,67.3
201569,player,2022-23,RegularSeason,1965.53,4074,4073,519,123,243,71,86,331,182,43,31,43,1799,2211,183,25,29,328,236,466,43,25,58,67,2664,1612,153.8,16,5,9,0,0,10,7,1,0,0,25,14,19,4,4,32,3,0,0,2,1,1,1,0,0,2,0,0,0,0,16,2,14,61,0,118,14,104,193,17,676552,128.14,69.73,58.43
200752,player,2022-23,RegularSeason,815.54,1701,1697,69,23,47,15,16,62,11,3,1,8,952,679,57,11,4,117,72,164,19,18,54,84,1320,643,47.4,37,7,12,6,6,20,19,1,2,2,52,13,29,11,12,38,10,4,4,5,47,12,24,1,2,26,19,6,2,1,33,20,13,90,5,130,35,94,199,11,318235,60.27,32.44,27.83
201609,player,2022-23,RegularSeason,856.17,1791,1785,260,43,102,9,10,95,130,42,22,5,1425,1500,149,25,17,260,190,380,13,4,43,56,1893,746,134.5,9,3,6,0,0,6,2,1,1,0,12,4,6,2,2,10,3,1,0,1,5,0,0,3,4,3,3,0,0,2,16,4,12,37,2,63,10,53,124,11,346847,65.74,35.84,29.8
1630195,player,2022-23,RegularSeason,68.48,147,144,28,3,12,0,0,6,14,2,1,0,81,80,7,0,0,15,7,17,3,1,3,6,115,47,8.7,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,0,3,1,2,13,1,29628,5.61,2.97,2.63
1630214,player,2022-23,RegularSeason,1180.12,2483,2480,45,16,35,0,0,32,6,0,2,0,1503,1034,96,8,9,173,113,245,58,29,111,188,1911,1061,51.4,271,47,79,4,8,101,175,35,11,4,298,100,148,25,48,228,108,17,12,24,24,5,9,0,0,10,11,1,2,0,121,76,45,274,8,186,57,128,314,22,476812,90.33,46.98,43.3
203496,player,2022-23,RegularSeason,778.6,1596,1594,81,14,30,10,12,38,36,13,6,6,1083,709,57,7,13,93,78,153,38,33,68,123,1383,621,40.2,12,0,1,3,4,3,8,4,1,2,66,22,40,2,6,46,19,3,4,3,0,0,0,0,0,0,0,0,0,0,31,17,15,82,4,135,45,89,225,18,292930,55.47,29.87,25.63
1630600,player,2022-23,RegularSeason,84.25,167,169,5,0,3,2,2,2,0,0,0,1,104,72,3,0,2,6,4,6,4,3,6,9,140,76,5.2,1,0,0,0,0,0,1,0,0,0,9,5,6,2,2,12,2,0,0,1,8,2,6,0,0,4,2,2,0,0,4,4,0,10,0,16,7,9,27,5,33654,6.36,3.34,3.02
203521,player,2022-23,RegularSeason,212.82,453,467,47,6,17,2,2,14,28,9,1,1,407,443,41,3,4,81,48,104,7,0,11,14,485,165,36.8,2,0,1,0,0,0,0,0,0,0,4,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,1,12,2,10,18,4,90275,17.1,9.35,7.76
1627863,player,2022-23,RegularSeason,807.02,1631,1651,101,15,34,14,16,44,52,15,4,8,673,614,44,6,9,76,59,117,14,9,44,67,935,498,33.8,6,3,4,0,0,7,1,1,1,0,26,12,15,3,6,27,6,1,2,3,0,0,0,0,0,0,0,0,0,0,9,2,7,36,0,85,10,75,144,9,329753,62.41,32.6,29.84
1628449,player,2022-23,RegularSeason,1523.5,3044,3048,46,10,24,14,16,35,12,3,2,8,1116,856,29,3,5,67,38,72,47,64,110,175,1778,934,49.5,37,11,21,6,8,30,8,1,3,4,297,131,213,48,62,319,22,4,17,31,4,0,2,0,0,0,0,0,2,0,157,121,36,363,16,264,69,195,403,38,614488,116.37,61.61,54.86
1629117,player,2022-23,RegularSeason,1023.78,2142,2173,34,9,14,1,2,19,13,0,5,1,1003,581,36,3,5,86,44,97,26,35,144,244,1362,641,29.9,97,23,38,4,10,54,45,5,5,5,269,96,147,27,42,225,73,10,17,16,7,3,4,0,0,6,3,1,0,0,116,91,22,243,7,170,94,74,317,35,415243,78.6,42.88,35.71
202331,player,2022-23,RegularSeason,1938.91,3916,3907,605,121,229,91,113,340,251,69,52,56,2512,3051,288,33,47,490,371,774,83,20,138,203,3879,1832,272.8,86,24,49,5,6,55,29,8,5,2,80,33,44,12,14,79,21,2,7,7,66,21,36,4,4,48,22,3,3,2,45,16,29,114,2,297,53,244,484,41,725206,137.33,75.7,61.6
1629312,player,2022-23,RegularSeason,969.42,1930,1946,67,11,20,1,4,23,35,8,7,2,808,620,43,5,6,108,54,123,36,17,46,69,1109,640,32.0,39,3,9,0,0,7,25,3,2,0,106,28,50,3,8,58,36,8,12,4,2,0,1,1,2,0,0,0,0,1,57,28,29,130,7,131,32,99,207,17,403976,76.54,40.95,35.54
1630164,player,2022-23,RegularSeason,867.17,1788,1806,26,7,16,6,9,20,1,0,4,5,1011,627,30,1,2,47,33,77,7,27,132,194,1453,677,36.0,92,36,59,10,12,82,24,8,3,6,266,131,201,23,32,290,28,2,12,16,87,25,61,9,14,60,9,0,8,7,73,45,28,199,8,194,53,140,312,20,345960,65.55,34.63,30.89
1627854,player,2022-23,RegularSeason,267.71,564,569,38,8,21,8,8,26,10,1,2,4,187,222,17,2,2,26,21,46,7,2,8,12,297,223,10.2,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,8,0,11,4,7,22,1,109050,20.66,10.99,9.64
1629013,player,2022-23,RegularSeason,806.98,1657,1648,115,16,52,14,16,46,48,12,4,8,1028,1108,93,8,13,165,114,233,26,5,42,60,1415,734,73.8,15,3,5,2,2,8,8,0,1,1,15,5,6,2,2,12,5,1,2,1,0,0,0,0,0,0,0,0,0,0,11,4,7,31,0,56,13,43,102,8,341366,64.67,36.49,28.16
1631117,player,2022-23,RegularSeason,1703.23,3506,3551,6,2,3,1,2,5,2,0,0,1,1243,969,69,4,6,117,78,185,26,173,268,520,1805,1142,41.6,123,36,57,9,22,83,45,7,9,11,526,250,333,44,90,553,101,23,28,42,12,5,7,1,2,12,4,0,0,1,231,183,48,488,14,389,153,237,670,70,689655,130.62,70.42,60.21
1630554,player,2022-23,RegularSeason,123.76,257,265,32,5,14,0,0,10,14,3,4,0,248,255,27,3,3,47,33,69,2,0,4,7,310,100,24.2,1,1,1,0,0,2,0,0,0,0,2,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,20,4,16,31,1,50237,9.52,5.08,4.44
