season_id,player_id,player_name,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,player_stats,team_stats
22023,1627741.0,Buddy Hield,1610612755.0,PHI,Philadelphia 76ers,Postup,Defensive,0.081,30.0,0.038,1.273,0.714,0.182,0.182,0.182,0.0,0.636,0.714,11.0,14.0,5.0,7.0,2.0,,
22023,203915.0,Spencer Dinwiddie,1610612747.0,LAL,Los Angeles Lakers,Postup,Defensive,0.081,27.0,0.044,1.273,0.667,0.273,0.0,0.182,0.091,0.636,0.667,11.0,14.0,6.0,9.0,3.0,,
22023,201566.0,Russell Westbrook,1610612746.0,LAC,LA Clippers,Postup,Defensive,0.932,68.0,0.045,0.682,0.308,0.318,0.136,0.182,0.045,0.364,0.308,22.0,15.0,4.0,13.0,9.0,,
22023,1627783.0,Pascal Siakam,1610612754.0,IND,Indiana Pacers,Postup,Defensive,0.852,41.0,0.042,0.789,0.429,0.105,0.211,0.105,0.053,0.368,0.429,19.0,15.0,6.0,14.0,8.0,,
22023,1628966.0,Keita Bates-Diop,1610612756.0,PHX,Phoenix Suns,Postup,Defensive,0.79,34.0,0.094,0.833,0.417,0.167,0.167,0.167,0.0,0.444,0.417,18.0,15.0,5.0,12.0,7.0,,
22023,203957.0,Dante Exum,1610612742.0,DAL,Dallas Mavericks,Postup,Defensive,0.627,54.0,0.042,0.938,0.467,0.063,0.0,0.0,0.0,0.5,0.467,16.0,15.0,7.0,15.0,8.0,,
22023,1631223.0,David Roddy,1610612763.0,MEM,Memphis Grizzlies,Postup,Defensive,0.343,47.0,0.037,1.071,0.7,0.071,0.214,0.071,0.0,0.571,0.7,14.0,15.0,7.0,10.0,3.0,,
22023,1629011.0,Mitchell Robinson,1610612752.0,NYK,New York Knicks,Postup,Defensive,0.343,26.0,0.04,1.071,0.5,0.286,0.143,0.214,0.0,0.571,0.5,14.0,15.0,4.0,8.0,4.0,,
22023,1641716.0,Jarace Walker,1610612754.0,IND,Indiana Pacers,Postup,Defensive,0.09,25.0,0.11,1.25,0.778,0.083,0.25,0.083,0.083,0.583,0.778,12.0,15.0,7.0,9.0,2.0,,
22023,1630692.0,Jordan Goodwin,1610612756.0,PHX,Phoenix Suns,Postup,Defensive,0.01,35.0,0.049,1.5,0.7,0.2,0.0,0.2,0.2,0.7,0.7,10.0,15.0,7.0,10.0,3.0,,
22023,203992.0,Bogdan Bogdanović,1610612737.0,ATL,Atlanta Hawks,Postup,Defensive,0.984,79.0,0.033,0.552,0.3,0.138,0.207,0.103,0.034,0.276,0.3,29.0,16.0,6.0,20.0,14.0,,
22023,201567.0,Kevin Love,1610612748.0,MIA,Miami Heat,Postup,Defensive,0.984,50.0,0.091,0.552,0.273,0.069,0.172,0.069,0.0,0.276,0.273,29.0,16.0,6.0,22.0,16.0,,
22023,1630172.0,Patrick Williams,1610612741.0,CHI,Chicago Bulls,Postup,Defensive,0.952,43.0,0.067,0.615,0.35,0.115,0.115,0.115,0.0,0.346,0.35,26.0,16.0,7.0,20.0,13.0,,
22023,202695.0,Kawhi Leonard,1610612746.0,LAC,LA Clippers,Postup,Defensive,0.845,68.0,0.03,0.8,0.385,0.2,0.15,0.15,0.0,0.45,0.385,20.0,16.0,5.0,13.0,8.0,,
22023,1626204.0,Larry Nance Jr.,1610612740.0,NOP,New Orleans Pelicans,Postup,Defensive,0.845,57.0,0.043,0.8,0.545,0.1,0.35,0.1,0.0,0.4,0.545,20.0,16.0,6.0,11.0,5.0,,
22023,203114.0,Khris Middleton,1610612749.0,MIL,Milwaukee Bucks,Postup,Defensive,0.77,52.0,0.039,0.842,0.308,0.263,0.053,0.263,0.0,0.474,0.308,19.0,16.0,4.0,13.0,9.0,,
22023,1641711.0,Gradey Dick,1610612761.0,TOR,Toronto Raptors,Postup,Defensive,0.619,58.0,0.042,0.941,0.333,0.353,0.118,0.353,0.176,0.412,0.333,17.0,16.0,4.0,12.0,8.0,,
22023,1629023.0,P.J. Washington,1610612742.0,DAL,Dallas Mavericks,Postup,Defensive,0.619,29.0,0.053,0.941,0.333,0.235,0.059,0.235,0.0,0.471,0.333,17.0,16.0,4.0,12.0,8.0,,
22023,1630537.0,Chris Duarte,1610612758.0,SAC,Sacramento Kings,Postup,Defensive,0.505,49.0,0.051,1.0,0.5,0.25,0.188,0.188,0.063,0.5,0.5,16.0,16.0,5.0,10.0,5.0,,
22023,202711.0,Bojan Bogdanovic,1610612765.0,DET,Detroit Pistons,Postup,Defensive,0.505,28.0,0.063,1.0,0.538,0.125,0.125,0.125,0.063,0.5,0.538,16.0,16.0,7.0,13.0,6.0,,
22023,1629627.0,Zion Williamson,1610612740.0,NOP,New Orleans Pelicans,Postup,Defensive,0.36,69.0,0.022,1.067,0.545,0.133,0.133,0.133,0.0,0.533,0.545,15.0,16.0,6.0,11.0,5.0,,
22023,1641722.0,Jordan Hawkins,1610612740.0,NOP,New Orleans Pelicans,Postup,Defensive,0.19,60.0,0.035,1.143,0.6,0.214,0.071,0.214,0.0,0.643,0.6,14.0,16.0,6.0,10.0,4.0,,
22023,1631230.0,Dominick Barlow,1610612759.0,SAS,San Antonio Spurs,Postup,Defensive,0.093,27.0,0.059,1.231,0.7,0.154,0.231,0.154,0.154,0.538,0.7,13.0,16.0,7.0,10.0,3.0,,
22023,1630649.0,Stanley Umude,1610612765.0,DET,Detroit Pistons,Postup,Defensive,0.003,19.0,0.088,1.6,0.714,0.4,0.0,0.4,0.1,0.8,0.714,10.0,16.0,5.0,7.0,2.0,,
22023,1628371.0,Jonathan Isaac,1610612753.0,ORL,Orlando Magic,Postup,Defensive,0.936,56.0,0.075,0.68,0.444,0.08,0.24,0.08,0.04,0.32,0.444,25.0,17.0,8.0,18.0,10.0,,
22023,2544.0,LeBron James,1610612747.0,LAL,Los Angeles Lakers,Postup,Defensive,0.9,70.0,0.038,0.739,0.375,0.13,0.174,0.087,0.0,0.391,0.375,23.0,17.0,6.0,16.0,10.0,,
22023,201569.0,Eric Gordon,1610612756.0,PHX,Phoenix Suns,Postup,Defensive,0.749,67.0,0.044,0.85,0.471,0.05,0.15,0.05,0.05,0.4,0.471,20.0,17.0,8.0,17.0,9.0,,
22023,1628971.0,Bruce Brown,1610612754.0,IND,Indiana Pacers,Postup,Defensive,0.678,32.0,0.047,0.895,0.471,0.105,0.053,0.105,0.053,0.421,0.471,19.0,17.0,8.0,17.0,9.0,,
22023,1629636.0,Darius Garland,1610612739.0,CLE,Cleveland Cavaliers,Postup,Defensive,0.611,56.0,0.03,0.944,0.462,0.222,0.167,0.222,0.111,0.444,0.462,18.0,17.0,6.0,13.0,7.0,,
22023,202397.0,Ish Smith,1610612766.0,CHA,Charlotte Hornets,Postup,Defensive,0.505,41.0,0.06,1.0,0.467,0.176,0.0,0.176,0.059,0.529,0.467,17.0,17.0,7.0,15.0,8.0,,
22023,1630231.0,KJ Martin,1610612755.0,PHI,Philadelphia 76ers,Postup,Defensive,0.505,41.0,0.078,1.0,0.375,0.471,0.059,0.235,0.0,0.588,0.375,17.0,17.0,3.0,8.0,5.0,,
22023,1628971.0,Bruce Brown,1610612761.0,TOR,Toronto Raptors,Postup,Defensive,0.197,34.0,0.051,1.133,0.7,0.133,0.2,0.133,0.0,0.6,0.7,15.0,17.0,7.0,10.0,3.0,,
22023,202330.0,Gordon Hayward,1610612766.0,CHA,Charlotte Hornets,Postup,Defensive,0.197,25.0,0.057,1.133,0.636,0.133,0.133,0.133,0.0,0.6,0.636,15.0,17.0,7.0,11.0,4.0,,
22023,1631200.0,Kris Murray,1610612757.0,POR,Portland Trail Blazers,Postup,Defensive,0.058,51.0,0.042,1.308,1.0,0.308,0.308,0.308,0.077,0.692,1.0,13.0,17.0,6.0,6.0,0.0,,
22023,1629006.0,Josh Okogie,1610612756.0,PHX,Phoenix Suns,Postup,Defensive,0.023,52.0,0.032,1.417,0.75,0.333,0.083,0.25,0.083,0.75,0.75,12.0,17.0,6.0,8.0,2.0,,
22023,1629639.0,Tyler Herro,1610612748.0,MIA,Miami Heat,Postup,Defensive,0.916,41.0,0.051,0.72,0.381,0.08,0.08,0.08,0.0,0.4,0.381,25.0,18.0,8.0,21.0,13.0,,
22023,1628378.0,Donovan Mitchell,1610612739.0,CLE,Cleveland Cavaliers,Postup,Defensive,0.819,54.0,0.05,0.818,0.353,0.182,0.045,0.182,0.0,0.455,0.353,22.0,18.0,6.0,17.0,11.0,,
22023,1630598.0,Aaron Wiggins,1610612760.0,OKC,Oklahoma City Thunder,Postup,Defensive,0.727,75.0,0.044,0.857,0.467,0.19,0.143,0.19,0.048,0.429,0.467,21.0,18.0,7.0,15.0,8.0,,
22023,1629001.0,De'Anthony Melton,1610612755.0,PHI,Philadelphia 76ers,Postup,Defensive,0.605,37.0,0.051,0.947,0.467,0.105,0.105,0.105,0.0,0.474,0.467,19.0,18.0,7.0,15.0,8.0,,
22023,1628470.0,Torrey Craig,1610612741.0,CHI,Chicago Bulls,Postup,Defensive,0.505,53.0,0.045,1.0,0.5,0.111,0.111,0.111,0.0,0.5,0.5,18.0,18.0,7.0,14.0,7.0,,
22023,1629234.0,Drew Eubanks,1610612756.0,PHX,Phoenix Suns,Postup,Defensive,0.216,70.0,0.028,1.125,0.5,0.188,0.0,0.188,0.063,0.563,0.5,16.0,18.0,7.0,14.0,7.0,,
22023,1630534.0,Ochai Agbaji,1610612761.0,TOR,Toronto Raptors,Postup,Defensive,0.216,26.0,0.058,1.125,0.462,0.188,0.0,0.188,0.0,0.563,0.462,16.0,18.0,6.0,13.0,7.0,,
22023,203897.0,Zach LaVine,1610612741.0,CHI,Chicago Bulls,Postup,Defensive,0.216,25.0,0.063,1.125,0.615,0.063,0.125,0.063,0.0,0.563,0.615,16.0,18.0,8.0,13.0,5.0,,
22023,1630702.0,Jaden Hardy,1610612742.0,DAL,Dallas Mavericks,Postup,Defensive,0.01,63.0,0.038,1.5,0.8,0.083,0.083,0.083,0.0,0.75,0.8,12.0,18.0,8.0,10.0,2.0,,
22023,1629726.0,Garrison Mathews,1610612737.0,ATL,Atlanta Hawks,Postup,Defensive,0.0,65.0,0.033,1.636,0.7,0.273,0.0,0.273,0.182,0.727,0.7,11.0,18.0,7.0,10.0,3.0,,
22023,1630173.0,Precious Achiuwa,1610612752.0,NYK,New York Knicks,Postup,Defensive,0.971,46.0,0.063,0.576,0.28,0.091,0.152,0.091,0.0,0.303,0.28,33.0,19.0,7.0,25.0,18.0,,
22023,1629008.0,Michael Porter Jr.,1610612743.0,DEN,Denver Nuggets,Postup,Defensive,0.875,81.0,0.038,0.76,0.4,0.16,0.24,0.16,0.0,0.4,0.4,25.0,19.0,6.0,15.0,9.0,,
22023,1631367.0,Jacob Gilyard,1610612763.0,MEM,Memphis Grizzlies,Postup,Defensive,0.505,35.0,0.095,1.0,0.455,0.263,0.158,0.263,0.0,0.526,0.455,19.0,19.0,5.0,11.0,6.0,,
22023,1641713.0,GG Jackson,1610612763.0,MEM,Memphis Grizzlies,Postup,Defensive,0.385,45.0,0.053,1.056,0.583,0.167,0.167,0.167,0.0,0.556,0.583,18.0,19.0,7.0,12.0,5.0,,
22023,1631101.0,Shaedon Sharpe,1610612757.0,POR,Portland Trail Blazers,Postup,Defensive,0.385,31.0,0.056,1.056,0.563,0.056,0.111,0.056,0.056,0.5,0.563,18.0,19.0,9.0,16.0,7.0,,
22023,1627739.0,Kris Dunn,1610612762.0,UTA,Utah Jazz,Postup,Defensive,0.232,63.0,0.036,1.118,0.417,0.294,0.0,0.294,0.0,0.588,0.417,17.0,19.0,5.0,12.0,7.0,,
22023,203903.0,Jordan Clarkson,1610612762.0,UTA,Utah Jazz,Postup,Defensive,0.948,55.0,0.082,0.667,0.304,0.167,0.067,0.067,0.0,0.367,0.304,30.0,20.0,7.0,23.0,16.0,,
22023,1630162.0,Anthony Edwards,1610612750.0,MIN,Minnesota Timberwolves,Postup,Defensive,0.79,79.0,0.029,0.833,0.412,0.167,0.125,0.167,0.0,0.458,0.412,24.0,20.0,7.0,17.0,10.0,,
22023,203471.0,Dennis Schröder,1610612751.0,BKN,Brooklyn Nets,Postup,Defensive,0.79,29.0,0.078,0.833,0.4,0.125,0.083,0.083,0.042,0.417,0.4,24.0,20.0,8.0,20.0,12.0,,
22023,101108.0,Chris Paul,1610612744.0,GSW,Golden State Warriors,Postup,Defensive,0.717,58.0,0.051,0.87,0.6,0.087,0.304,0.087,0.043,0.435,0.6,23.0,20.0,9.0,15.0,6.0,,
22023,1641871.0,Duop Reath,1610612757.0,POR,Portland Trail Blazers,Postup,Defensive,0.392,64.0,0.033,1.053,0.5,0.211,0.158,0.211,0.0,0.526,0.5,19.0,20.0,6.0,12.0,6.0,,
22023,201587.0,Nicolas Batum,1610612755.0,PHI,Philadelphia 76ers,Postup,Defensive,0.248,56.0,0.039,1.111,0.615,0.111,0.167,0.111,0.0,0.556,0.615,18.0,20.0,8.0,13.0,5.0,,
22023,1631165.0,Keon Ellis,1610612758.0,SAC,Sacramento Kings,Postup,Defensive,0.139,53.0,0.041,1.176,0.556,0.353,0.118,0.294,0.0,0.647,0.556,17.0,20.0,5.0,9.0,4.0,,
22023,1626196.0,Josh Richardson,1610612748.0,MIA,Miami Heat,Postup,Defensive,0.045,43.0,0.039,1.333,0.636,0.267,0.067,0.267,0.067,0.667,0.636,15.0,20.0,7.0,11.0,4.0,,
22023,1641715.0,Cam Whitmore,1610612745.0,HOU,Houston Rockets,Postup,Defensive,0.045,43.0,0.063,1.333,0.727,0.2,0.067,0.2,0.0,0.733,0.727,15.0,20.0,8.0,11.0,3.0,,
22023,1631117.0,Walker Kessler,1610612762.0,UTA,Utah Jazz,Postup,Defensive,0.939,62.0,0.049,0.677,0.45,0.129,0.226,0.065,0.0,0.355,0.45,31.0,21.0,9.0,20.0,11.0,,
22023,1630573.0,Sam Hauser,1610612738.0,BOS,Boston Celtics,Postup,Defensive,0.778,78.0,0.047,0.84,0.333,0.28,0.04,0.24,0.04,0.48,0.333,25.0,21.0,6.0,18.0,12.0,,
22023,1628963.0,Marvin Bagley III,1610612765.0,DET,Detroit Pistons,Postup,Defensive,0.601,26.0,0.083,0.955,0.471,0.182,0.091,0.091,0.045,0.5,0.471,22.0,21.0,8.0,17.0,9.0,,
22023,1626162.0,Kelly Oubre Jr.,1610612755.0,PHI,Philadelphia 76ers,Postup,Defensive,0.505,68.0,0.031,1.0,0.6,0.095,0.19,0.048,0.0,0.524,0.6,21.0,21.0,9.0,15.0,6.0,,
22023,1630191.0,Isaiah Stewart,1610612765.0,DET,Detroit Pistons,Postup,Defensive,0.4,45.0,0.036,1.05,0.412,0.2,0.0,0.2,0.05,0.5,0.412,20.0,21.0,7.0,17.0,10.0,,
22023,1630205.0,Lamar Stevens,1610612763.0,MEM,Memphis Grizzlies,Postup,Defensive,0.27,19.0,0.132,1.105,0.529,0.105,0.0,0.053,0.0,0.579,0.529,19.0,21.0,9.0,17.0,8.0,,
22023,1628973.0,Jalen Brunson,1610612752.0,NYK,New York Knicks,Postup,Defensive,0.878,76.0,0.04,0.759,0.381,0.103,0.172,0.069,0.0,0.379,0.381,29.0,22.0,8.0,21.0,13.0,,
22023,1630532.0,Franz Wagner,1610612753.0,ORL,Orlando Magic,Postup,Defensive,0.858,72.0,0.036,0.786,0.36,0.071,0.036,0.071,0.0,0.393,0.36,28.0,22.0,9.0,25.0,16.0,,
22023,1626156.0,D'Angelo Russell,1610612747.0,LAL,Los Angeles Lakers,Postup,Defensive,0.826,75.0,0.034,0.815,0.647,0.037,0.333,0.037,0.0,0.407,0.647,27.0,22.0,11.0,17.0,6.0,,
22023,201145.0,Jeff Green,1610612745.0,HOU,Houston Rockets,Postup,Defensive,0.826,77.0,0.054,0.815,0.364,0.148,0.037,0.148,0.0,0.444,0.364,27.0,22.0,8.0,22.0,14.0,,
22023,1630533.0,Ziaire Williams,1610612763.0,MEM,Memphis Grizzlies,Postup,Defensive,0.752,48.0,0.067,0.846,0.5,0.115,0.192,0.077,0.0,0.462,0.5,26.0,22.0,9.0,18.0,9.0,,
22023,203482.0,Kelly Olynyk,1610612762.0,UTA,Utah Jazz,Postup,Defensive,0.702,48.0,0.068,0.88,0.45,0.12,0.08,0.12,0.0,0.48,0.45,25.0,22.0,9.0,20.0,11.0,,
22023,1641998.0,Trey Jemison III,1610612763.0,MEM,Memphis Grizzlies,Postup,Defensive,0.167,22.0,0.068,1.158,0.545,0.368,0.105,0.368,0.053,0.579,0.545,19.0,22.0,6.0,11.0,5.0,,
22023,1626224.0,Cedi Osman,1610612759.0,SAS,San Antonio Spurs,Postup,Defensive,0.068,70.0,0.046,1.294,0.615,0.235,0.0,0.176,0.0,0.706,0.615,17.0,22.0,8.0,13.0,5.0,,
22023,1630188.0,Jalen Smith,1610612754.0,IND,Indiana Pacers,Postup,Defensive,0.923,57.0,0.068,0.697,0.379,0.03,0.091,0.03,0.0,0.364,0.379,33.0,23.0,11.0,29.0,18.0,,
22023,203078.0,Bradley Beal,1610612756.0,PHX,Phoenix Suns,Postup,Defensive,0.849,53.0,0.044,0.793,0.4,0.207,0.103,0.207,0.0,0.448,0.4,29.0,23.0,8.0,20.0,12.0,,
22023,1628978.0,Donte DiVincenzo,1610612752.0,NYK,New York Knicks,Postup,Defensive,0.742,80.0,0.035,0.852,0.526,0.148,0.222,0.111,0.074,0.407,0.526,27.0,23.0,10.0,19.0,9.0,,
22023,1641708.0,Amen Thompson,1610612745.0,HOU,Houston Rockets,Postup,Defensive,0.742,61.0,0.053,0.852,0.471,0.148,0.222,0.111,0.0,0.444,0.471,27.0,23.0,8.0,17.0,9.0,,
22023,1641726.0,Dereck Lively II,1610612742.0,DAL,Dallas Mavericks,Postup,Defensive,0.688,55.0,0.041,0.885,0.5,0.154,0.231,0.115,0.0,0.462,0.5,26.0,23.0,8.0,16.0,8.0,,
22023,1641707.0,Taylor Hendricks,1610612762.0,UTA,Utah Jazz,Postup,Defensive,0.285,38.0,0.064,1.095,0.615,0.238,0.19,0.238,0.048,0.524,0.615,21.0,23.0,8.0,13.0,5.0,,
22023,1630209.0,Omer Yurtseven,1610612762.0,UTA,Utah Jazz,Postup,Defensive,0.285,31.0,0.091,1.095,0.667,0.238,0.19,0.19,0.0,0.619,0.667,21.0,23.0,8.0,12.0,4.0,,
22023,1629599.0,Amir Coffey,1610612746.0,LAC,LA Clippers,Postup,Defensive,0.183,66.0,0.037,1.15,0.625,0.15,0.1,0.15,0.05,0.6,0.625,20.0,23.0,10.0,16.0,6.0,,
22023,1628467.0,Maxi Kleber,1610612742.0,DAL,Dallas Mavericks,Postup,Defensive,0.109,43.0,0.049,1.211,0.769,0.158,0.158,0.158,0.0,0.684,0.769,19.0,23.0,10.0,13.0,3.0,,
22023,1630171.0,Isaac Okoro,1610612739.0,CLE,Cleveland Cavaliers,Postup,Defensive,0.8,69.0,0.042,0.828,0.36,0.138,0.034,0.138,0.034,0.414,0.36,29.0,24.0,9.0,25.0,16.0,,
22023,202710.0,Jimmy Butler III,1610612748.0,MIA,Miami Heat,Postup,Defensive,0.727,60.0,0.048,0.857,0.526,0.107,0.214,0.107,0.0,0.464,0.526,28.0,24.0,10.0,19.0,9.0,,
22023,1629659.0,Talen Horton-Tucker,1610612762.0,UTA,Utah Jazz,Postup,Defensive,0.685,49.0,0.074,0.889,0.579,0.074,0.259,0.074,0.037,0.444,0.579,27.0,24.0,11.0,19.0,8.0,,
22023,200768.0,Kyle Lowry,1610612748.0,MIA,Miami Heat,Postup,Defensive,0.505,37.0,0.063,1.0,0.6,0.208,0.208,0.167,0.042,0.542,0.6,24.0,24.0,9.0,15.0,6.0,,
22023,1626220.0,Royce O'Neale,1610612756.0,PHX,Phoenix Suns,Postup,Defensive,0.416,30.0,0.093,1.043,0.5,0.217,0.13,0.13,0.043,0.522,0.5,23.0,24.0,8.0,16.0,8.0,,
22023,1631207.0,Dalen Terry,1610612741.0,CHI,Chicago Bulls,Postup,Defensive,0.117,51.0,0.082,1.2,0.556,0.5,0.15,0.4,0.1,0.65,0.556,20.0,24.0,5.0,9.0,4.0,,
22023,1629629.0,Cam Reddish,1610612747.0,LAL,Los Angeles Lakers,Postup,Defensive,0.026,44.0,0.043,1.412,0.714,0.176,0.059,0.176,0.059,0.706,0.714,17.0,24.0,10.0,14.0,4.0,,
22023,1629656.0,Quentin Grimes,1610612752.0,NYK,New York Knicks,Postup,Defensive,0.193,43.0,0.068,1.136,0.438,0.273,0.045,0.182,0.045,0.545,0.438,22.0,25.0,7.0,16.0,9.0,,
22023,1630217.0,Desmond Bane,1610612763.0,MEM,Memphis Grizzlies,Postup,Defensive,0.125,42.0,0.054,1.19,0.571,0.286,0.095,0.143,0.048,0.619,0.571,21.0,25.0,8.0,14.0,6.0,,
22023,1641877.0,Nathan Mensah,1610612766.0,CHA,Charlotte Hornets,Postup,Defensive,0.006,19.0,0.108,1.563,0.833,0.188,0.063,0.188,0.0,0.813,0.833,16.0,25.0,10.0,12.0,2.0,,
22023,1629027.0,Trae Young,1610612737.0,ATL,Atlanta Hawks,Postup,Defensive,0.868,54.0,0.054,0.765,0.462,0.029,0.206,0.029,0.0,0.382,0.462,34.0,26.0,12.0,26.0,14.0,,
22023,1629675.0,Naz Reid,1610612750.0,MIN,Minnesota Timberwolves,Postup,Defensive,0.672,81.0,0.044,0.897,0.478,0.172,0.103,0.172,0.069,0.483,0.478,29.0,26.0,11.0,23.0,12.0,,
22023,1629628.0,RJ Barrett,1610612761.0,TOR,Toronto Raptors,Postup,Defensive,0.595,32.0,0.068,0.963,0.6,0.111,0.222,0.111,0.074,0.481,0.6,27.0,26.0,12.0,20.0,8.0,,
22023,1641739.0,Toumani Camara,1610612757.0,POR,Portland Trail Blazers,Postup,Defensive,0.313,69.0,0.039,1.083,0.6,0.208,0.208,0.167,0.042,0.542,0.6,24.0,26.0,9.0,15.0,6.0,,
22023,1627742.0,Brandon Ingram,1610612740.0,NOP,New Orleans Pelicans,Postup,Defensive,0.206,63.0,0.042,1.13,0.688,0.13,0.174,0.13,0.0,0.609,0.688,23.0,26.0,11.0,16.0,5.0,,
22023,1628372.0,Dennis Smith Jr.,1610612751.0,BKN,Brooklyn Nets,Postup,Defensive,0.206,56.0,0.052,1.13,0.647,0.087,0.174,0.043,0.0,0.565,0.647,23.0,26.0,11.0,17.0,6.0,,
22023,1628389.0,Bam Adebayo,1610612748.0,MIA,Miami Heat,Postup,Defensive,0.942,69.0,0.042,0.675,0.375,0.05,0.15,0.05,0.0,0.35,0.375,40.0,27.0,12.0,32.0,20.0,,
22023,203497.0,Rudy Gobert,1610612750.0,MIN,Minnesota Timberwolves,Postup,Defensive,0.895,75.0,0.028,0.75,0.419,0.083,0.111,0.056,0.056,0.361,0.419,36.0,27.0,13.0,31.0,18.0,,
22023,202687.0,Bismack Biyombo,1610612763.0,MEM,Memphis Grizzlies,Postup,Defensive,0.762,27.0,0.092,0.844,0.478,0.125,0.188,0.094,0.031,0.438,0.478,32.0,27.0,11.0,23.0,12.0,,
22023,1630175.0,Cole Anthony,1610612753.0,ORL,Orlando Magic,Postup,Defensive,0.216,81.0,0.034,1.125,0.438,0.292,0.042,0.208,0.0,0.583,0.438,24.0,27.0,7.0,16.0,9.0,,
22023,1630703.0,Scoot Henderson,1610612757.0,POR,Portland Trail Blazers,Postup,Defensive,0.216,61.0,0.035,1.125,0.643,0.292,0.125,0.25,0.0,0.625,0.643,24.0,27.0,9.0,14.0,5.0,,
22023,1629661.0,Cameron Johnson,1610612751.0,BKN,Brooklyn Nets,Postup,Defensive,0.145,58.0,0.052,1.174,0.615,0.261,0.217,0.217,0.043,0.565,0.615,23.0,27.0,8.0,13.0,5.0,,
22023,1630558.0,Davion Mitchell,1610612758.0,SAC,Sacramento Kings,Postup,Defensive,0.096,64.0,0.056,1.227,0.611,0.136,0.045,0.045,0.0,0.636,0.611,22.0,27.0,11.0,18.0,7.0,,
22023,1628369.0,Jayson Tatum,1610612738.0,BOS,Boston Celtics,Postup,Defensive,0.92,74.0,0.056,0.718,0.4,0.154,0.231,0.128,0.026,0.385,0.4,39.0,28.0,10.0,25.0,15.0,,
22023,1629731.0,Dean Wade,1610612739.0,CLE,Cleveland Cavaliers,Postup,Defensive,0.505,51.0,0.07,1.0,0.6,0.143,0.179,0.143,0.036,0.5,0.6,28.0,28.0,12.0,20.0,8.0,,
22023,1626157.0,Karl-Anthony Towns,1610612750.0,MIN,Minnesota Timberwolves,Postup,Defensive,0.424,61.0,0.034,1.037,0.5,0.222,0.148,0.148,0.037,0.519,0.5,27.0,28.0,9.0,18.0,9.0,,
22023,1630182.0,Josh Green,1610612742.0,DAL,Dallas Mavericks,Postup,Defensive,0.149,57.0,0.041,1.167,0.588,0.208,0.083,0.167,0.0,0.625,0.588,24.0,28.0,10.0,17.0,7.0,,
22023,203924.0,Jerami Grant,1610612757.0,POR,Portland Trail Blazers,Postup,Defensive,0.149,54.0,0.045,1.167,0.647,0.208,0.167,0.167,0.083,0.583,0.647,24.0,28.0,11.0,17.0,6.0,,
22023,201572.0,Brook Lopez,1610612749.0,MIL,Milwaukee Bucks,Postup,Defensive,0.794,76.0,0.026,0.829,0.438,0.029,0.057,0.029,0.0,0.429,0.438,35.0,29.0,14.0,32.0,18.0,,
22023,1630596.0,Evan Mobley,1610612739.0,CLE,Cleveland Cavaliers,Postup,Defensive,0.736,50.0,0.051,0.853,0.37,0.147,0.059,0.147,0.0,0.441,0.37,34.0,29.0,10.0,27.0,17.0,,
22023,1631170.0,Jaime Jaquez Jr.,1610612748.0,MIA,Miami Heat,Postup,Defensive,0.634,75.0,0.04,0.935,0.44,0.161,0.065,0.161,0.032,0.484,0.44,31.0,29.0,11.0,25.0,14.0,,
22023,203944.0,Julius Randle,1610612752.0,NYK,New York Knicks,Postup,Defensive,0.634,45.0,0.055,0.935,0.464,0.065,0.032,0.065,0.0,0.484,0.464,31.0,29.0,13.0,28.0,15.0,,
22023,203471.0,Dennis Schröder,1610612761.0,TOR,Toronto Raptors,Postup,Defensive,0.588,50.0,0.052,0.967,0.522,0.1,0.133,0.067,0.0,0.5,0.522,30.0,29.0,12.0,23.0,11.0,,
22023,1627752.0,Taurean Prince,1610612747.0,LAL,Los Angeles Lakers,Postup,Defensive,0.505,75.0,0.037,1.0,0.545,0.138,0.172,0.138,0.069,0.483,0.545,29.0,29.0,12.0,22.0,10.0,,
22023,1631099.0,Keegan Murray,1610612758.0,SAC,Sacramento Kings,Postup,Defensive,0.329,76.0,0.031,1.074,0.5,0.185,0.074,0.148,0.0,0.556,0.5,27.0,29.0,10.0,20.0,10.0,,
22023,204456.0,T.J. McConnell,1610612754.0,IND,Indiana Pacers,Postup,Defensive,0.329,63.0,0.063,1.074,0.556,0.222,0.148,0.185,0.037,0.519,0.556,27.0,29.0,10.0,18.0,8.0,,
22023,1627747.0,Caris LeVert,1610612739.0,CLE,Cleveland Cavaliers,Postup,Defensive,0.237,66.0,0.039,1.115,0.591,0.115,0.077,0.077,0.038,0.577,0.591,26.0,29.0,13.0,22.0,9.0,,
22023,203083.0,Andre Drummond,1610612741.0,CHI,Chicago Bulls,Postup,Defensive,0.237,70.0,0.041,1.115,0.667,0.115,0.192,0.115,0.0,0.577,0.667,26.0,29.0,12.0,18.0,6.0,,
22023,1630577.0,Julian Champagnie,1610612759.0,SAS,San Antonio Spurs,Postup,Defensive,0.237,72.0,0.046,1.115,0.55,0.154,0.077,0.154,0.0,0.577,0.55,26.0,29.0,11.0,20.0,9.0,,
